beta_3,beta_4,sigma_3,sigma_4,time
1.4068888735007929e-14,-1.7227802490379038e-15,1.3939117197178828e-13,1.3936158372277933e-13,10775736.106257256
2.8947039581163954e-16,-7.30197963912374e-15,1.3151129926742156e-13,1.3151347449837648e-13,10776861.108166087
1.0831295805964688e-15,-1.678295488165265e-14,1.5825059879169133e-13,1.5825307134437206e-13,10777986.019803604
-1.3435579050575982e-14,-6.252294857601113e-15,1.240760288482875e-13,1.2407102442498367e-13,10779110.932590755
-1.773308532823871e-14,-1.1530255924128269e-15,1.676171178585219e-13,1.6760728301337302e-13,10780235.90966624
8.292957279195844e-15,1.3025128597029627e-14,1.5954041649128008e-13,1.5951795382378727e-13,10781360.824597914
6.650221076442925e-15,-5.4795729261507795e-15,1.1725810067759843e-13,1.1727194600930526e-13,10782485.679063676
5.86762074724192e-15,-4.104152481016475e-15,1.3843569975695292e-13,1.3842030323439863e-13,10783610.8036102
-1.0395498263434332e-14,1.69281715089081e-16,1.1205056803360275e-13,1.1206363521416511e-13,10784735.674384674
7.111815751009083e-15,-6.456464685941665e-15,1.2806117502736053e-13,1.2807563231187564e-13,10785860.712236634
1.1990727067471156e-14,3.151325470527928e-15,1.2084657840820195e-13,1.2084535295910647e-13,10786985.5811454
9.78585779487461e-15,-8.960265604037554e-15,1.2154755082046487e-13,1.2152270671065215e-13,10788110.50990153
1.380847664094048e-14,8.344184052590843e-15,1.4080951726007385e-13,1.4080522103374692e-13,10789235.459482688
-2.122048573027317e-14,-2.9651698602395495e-14,1.9857356561189503e-13,1.9859578507497327e-13,10790360.354348851
5.023785535660278e-15,6.549349216386944e-15,1.1434719550713199e-13,1.1432970529689317e-13,10791485.303435316
4.982303133638632e-15,1.8216474556846678e-14,1.081594996838696e-13,1.0815523497646427e-13,10792610.20683708
-1.1180054559093112e-14,1.3979724051035124e-15,1.0751274376094996e-13,1.0750782852642397e-13,10793735.165423669
-3.311663282560066e-15,1.6954582969645432e-14,1.3169329120750729e-13,1.316944670001134e-13,10794860.153507274
1.3669329474411653e-14,-4.74044990074477e-15,1.163843734041164e-13,1.163826623884291e-13,10795985.042517204
6.915250382273406e-15,1.872960822267641e-14,1.1505958657387029e-13,1.1505271449173134e-13,10797110.073550612
-3.369511961118108e-15,1.0762739508147359e-14,1.1872855431908226e-13,1.1869985629496844e-13,10798235.03023812
8.615635617705695e-15,1.0390802942432629e-14,1.1359754091934384e-13,1.1359902913024388e-13,10799359.916894378
1.0861362243418936e-14,-4.585546968716955e-16,1.0036281153846814e-13,1.003735465484604e-13,10800484.787135968
3.214218608068757e-15,1.835551191471096e-15,1.1306625527327707e-13,1.130804236471166e-13,10801609.81035434
5.340805056830088e-15,-4.765096396270489e-15,1.1806571824392079e-13,1.1807612535041216e-13,10802734.693171479
1.2418399906303163e-14,1.630688454161421e-14,1.2125131484177875e-13,1.2124562514611364e-13,10803859.729062784
9.570479896310879e-15,1.4964611238319792e-14,1.1736258142519292e-13,1.1736952454181405e-13,10804984.606691474
-3.4707391620726415e-15,-7.63436615274083e-15,1.258977142936623e-13,1.2592324080978804e-13,10806109.59278685
1.67652536299172e-14,5.329523245267706e-15,1.1232616198898795e-13,1.1233180607130846e-13,10807234.559747139
3.959969025009556e-16,-3.897400960921004e-15,1.139813858942508e-13,1.1399329256117628e-13,10808359.390959682
5.804221145917484e-15,1.9252660661305745e-14,1.618518725724778e-13,1.6187707335154182e-13,10809484.414143289
3.0007802083244513e-15,-2.7446830907770336e-15,1.4711186697932358e-13,1.4712290633535411e-13,10810609.293695021
3.682036875676314e-15,-1.1172327335848967e-14,1.4147873624681112e-13,1.4149065564799276e-13,10811734.251556287
-7.522096042468526e-15,4.910447469840754e-15,1.361994225687103e-13,1.3622238876286204e-13,10812859.23018269
-1.1110432925682292e-14,1.3115060165429932e-15,1.1649904991686627e-13,1.1651937925196582e-13,10813984.175954344
1.0057774540480382e-15,-8.614964459930921e-15,1.1929206195166306e-13,1.1930519075434128e-13,10815109.090072399
-1.757564750809706e-14,3.0333208461000058e-15,1.3177439732007943e-13,1.3176887635386352e-13,10816233.955236357
-8.981328772998002e-15,-8.291790503648633e-15,1.1745290020521615e-13,1.1745358613990683e-13,10817358.961857995
4.22678508356963e-15,-1.4014886763360666e-14,1.1711424461523526e-13,1.1711518335503991e-13,10818483.824521806
-5.709370892050584e-15,7.220881133237932e-15,1.0912239121864439e-13,1.0916303133459655e-13,10819608.790966382
-1.050869235050479e-15,1.3000195269649916e-15,1.1056489656839372e-13,1.1054007173441614e-13,10820733.834439017
-6.267078797195571e-15,1.6136572933625436e-14,1.091285670515856e-13,1.0911975291564759e-13,10821858.819518324
1.1766878799614124e-14,7.105484397493531e-15,1.5050779887260228e-13,1.5048913918966403e-13,10822983.701894078
1.4541018912438768e-14,9.90226549110733e-15,1.1382638113753975e-13,1.138387633682732e-13,10824108.654032148
2.4412274416872145e-14,6.975850787541857e-15,1.1589036515227015e-13,1.1590889676203252e-13,10825233.554471713
-7.452519294360105e-15,-2.4321536990562482e-15,1.1856090226867078e-13,1.1858127577033539e-13,10826358.50727223
-6.830241498195331e-15,-1.0003600517601794e-14,1.3708086069258555e-13,1.3708361575432777e-13,10827483.425235985
-6.390117520988463e-15,1.0431137113295261e-14,1.1545751891435454e-13,1.154407865041621e-13,10828608.382059047
-5.683973314183847e-15,-5.433559697126993e-15,1.2161932645319216e-13,1.2162022356034815e-13,10829733.258354096
1.1595606226725937e-14,-1.7993309945056483e-15,1.1976282327906033e-13,1.197803454341269e-13,10830858.209725175
-5.601031188139981e-16,1.1063951086298333e-14,1.1883789824676257e-13,1.1884283062623415e-13,10831983.191345539
-3.0411174033882267e-17,1.4072835720352896e-14,1.2897480439634295e-13,1.2896672922761998e-13,10833108.078525653
-1.0198795785505652e-14,-1.913304854099261e-15,1.1636342140009153e-13,1.1636811438515715e-13,10834233.072732711
-5.246449316400893e-15,1.4530326828066134e-14,1.1903617866191742e-13,1.1903627190077804e-13,10835358.004524965
1.5293827840750991e-15,3.3340816964917956e-15,1.1126310177476996e-13,1.1126839525072339e-13,10836482.9987796
1.8027966561366585e-15,-1.2914290722129443e-14,1.4083155136533468e-13,1.4083837043924897e-13,10837607.913196735
1.3862030727447545e-15,-5.915268025552631e-15,1.2371035771765157e-13,1.237015710309494e-13,10838732.823815834
4.27886571571245e-15,2.200132311114394e-15,1.341495122293118e-13,1.3415497173153612e-13,10839857.762562323
-7.362905371120345e-15,-4.91883056980148e-15,1.1073616517296965e-13,1.1074563925399077e-13,10840982.669969583
1.1000761491299731e-14,-8.1201791371872e-16,1.184877073822002e-13,1.1849718280861054e-13,10842107.671669528
-1.3086202840875402e-14,5.831052510221751e-15,1.5294871850453687e-13,1.5296887284574323e-13,10843232.68568592
-1.4491872574694763e-14,-1.2046313471577838e-14,1.1752015020099598e-13,1.175129631313129e-13,10844357.499070037
9.272786183978555e-15,-5.6075808074604265e-15,1.18777113406592e-13,1.1877165389104407e-13,10845482.453710759
2.287470285729481e-15,4.566153648296773e-15,1.1879380437791634e-13,1.187885231976782e-13,10846607.386373902
-4.082684947590564e-15,9.511468018120936e-15,1.1728616931561313e-13,1.172859164509267e-13,10847732.377381723
3.4020988756936817e-16,-1.5582014969200174e-14,1.2465203747692297e-13,1.2465674794966896e-13,10848857.329380881
7.418175027084992e-15,-1.578214953297225e-14,1.2587402365644255e-13,1.25847621466725e-13,10849982.299663574
-2.1818867531674186e-14,3.743251760486645e-15,1.1658127507287376e-13,1.1659328670582966e-13,10851107.173165707
3.220946911356064e-15,-1.4600018447458575e-14,1.332489846832481e-13,1.3325160069301825e-13,10852232.053415516
1.4196748387190941e-14,-9.733668379512593e-15,1.0608957187054787e-13,1.0608403316188608e-13,10853357.084026111
1.413544559439817e-15,1.303935616016933e-14,1.0707358299952708e-13,1.0707284753680709e-13,10854482.060297145
9.485519240575311e-15,5.698955762156589e-15,1.304231425588578e-13,1.304336218996619e-13,10855606.980583025
-1.4785365843427412e-14,9.150156588578937e-15,1.1396443782804185e-13,1.1398208397791173e-13,10856731.750709753
-7.656786729685988e-15,8.024420442753304e-15,1.203064777463569e-13,1.203233530398358e-13,10857856.889770152
9.467940145649599e-15,1.3584689281599343e-14,1.179441589015431e-13,1.1794149200770267e-13,10858981.726415403
-7.81394449022961e-15,2.251379135962608e-15,1.1372740107736508e-13,1.1372668173975412e-13,10860106.769222379
4.9356657857064746e-15,1.8604757812673937e-14,1.1485925974395227e-13,1.1486075575801341e-13,10861231.519183232
7.400961382866833e-15,-1.286685270465779e-14,1.3732285707411799e-13,1.3732093208557116e-13,10862356.508818693
-8.624733913223343e-15,-2.0053582724824063e-14,1.2285315954200244e-13,1.2286665846864964e-13,10863481.54185231
5.079159594382517e-15,5.854732670856482e-16,1.5685854774267098e-13,1.5684528210625998e-13,10864606.506423755
-4.304040492753391e-15,2.67365427368582e-15,1.2181147806781395e-13,1.2179009919959952e-13,10865731.462853974
-4.903746189280173e-15,2.806960544938575e-15,1.2082108632827764e-13,1.2081090107273184e-13,10866856.400347691
9.02610916529279e-15,-7.250429487196443e-15,1.2350582503629072e-13,1.2350146174776462e-13,10867981.319089448
3.0870055390107263e-15,8.538574268130941e-15,1.1300649043112361e-13,1.1300167059325005e-13,10869106.208803356
-1.703380528867661e-14,2.2914435996755917e-14,1.279881850254192e-13,1.2801780371239612e-13,10870231.17458769
1.008764468870607e-14,1.3420939473737103e-14,1.5968146359268816e-13,1.5967868393911265e-13,10871356.10942445
-5.789812146447025e-15,-1.10724752742608e-14,1.2693015252597506e-13,1.269296708326678e-13,10872481.026356645
-1.3550381573938116e-14,-9.063395540117782e-15,1.451662983166241e-13,1.4515848209612447e-13,10873606.074063605
-8.097945662051593e-15,6.729447327696086e-16,1.4200435773999964e-13,1.4201585523868516e-13,10874730.917097356
8.125875042614093e-15,-1.600423123627549e-16,1.3369833425484303e-13,1.3369491331008184e-13,10875855.887207003
-9.796330338930451e-15,2.073551489078244e-14,1.4524847922607882e-13,1.452182512921111e-13,10876980.82090978
2.9654511880762393e-14,-1.9379133199934534e-14,1.5440032847517668e-13,1.5439519288567568e-13,10878105.795295604
1.1707251819947532e-15,-8.521316129364845e-15,1.5019551324198744e-13,1.501942469190686e-13,10879230.382549232
6.010323160885004e-15,-8.90411665361463e-15,1.382524024682916e-13,1.3822829098211176e-13,10880355.5445532
-5.544345003882535e-15,1.6803776379756542e-14,1.239479793379548e-13,1.2394797261963848e-13,10881480.604108306
7.892228083922259e-15,-3.2631310736587724e-15,1.2958329960913225e-13,1.295770966082643e-13,10882605.44462168
-2.1379799796890043e-15,6.380748685439207e-15,1.4905631395425106e-13,1.4904536953587809e-13,10883730.505298505
2.4774755834904924e-14,1.4864421932726792e-14,1.298832877976477e-13,1.29881886472691e-13,10884855.460403375
9.542922919082549e-15,-1.034631143334782e-14,1.3797542576371807e-13,1.379662680959366e-13,10885980.329388306
4.029256302453699e-15,-1.8017698090084043e-15,1.170287831952172e-13,1.1702789306557025e-13,10887105.366502278
-4.255105883089536e-15,-8.750930228331154e-15,1.6340187500639266e-13,1.6341207484679028e-13,10888230.261385161
7.183141410583658e-15,-7.796652508066086e-15,1.2860247683450948e-13,1.285872913540883e-13,10889355.13802427
2.2030337235391466e-14,8.19688971285604e-15,1.493377748197034e-13,1.493433566927069e-13,10890480.152756715
-1.640539166598329e-14,-3.3341027260071716e-15,1.3803009379926558e-13,1.3800903946762593e-13,10891605.038509399
-9.525711405918265e-15,-3.4376716773972487e-15,1.186287347259067e-13,1.186339834981297e-13,10892730.00044958
-1.2130549455444593e-15,-1.1142409850175416e-14,1.199815141517961e-13,1.1996024452953926e-13,10893854.91150796
3.2143399311812207e-15,9.638220221866098e-15,1.3075024735823573e-13,1.3075099232341666e-13,10894979.843389206
-1.0194677754323908e-14,1.923303418119857e-14,1.3169068244095056e-13,1.3169598823126645e-13,10896104.773103159
-5.734695855924891e-15,7.896327289217125e-15,1.4198573664699544e-13,1.4197674021718042e-13,10897229.70447761
1.4941348002491533e-14,1.3572657384697842e-14,1.659714907478456e-13,1.6597337439185393e-13,10898354.736211147
-7.514981317094345e-15,-8.001014811845434e-15,1.2743753346579133e-13,1.2746522910623564e-13,10899479.763639312
5.784371453829309e-16,1.230301564398155e-14,1.2424266579469386e-13,1.2426009379332133e-13,10900604.63333188
-9.81291918450974e-16,1.0530302480896347e-14,1.5482765684340535e-13,1.548388483480955e-13,10901729.525283631
-1.1810562877708468e-14,-3.559806330568659e-15,1.4130324297309794e-13,1.4129472730680973e-13,10902854.53029026
-1.062133985094219e-15,1.063065191572118e-15,1.1244314135489477e-13,1.1244596876190945e-13,10903979.427646704
-1.3925636833422106e-14,1.5307781460287148e-15,1.5995177681861833e-13,1.599724199403101e-13,10905104.315507604
1.071827050132585e-15,3.0680223607776004e-15,1.5032420437589564e-13,1.5031456085403077e-13,10906229.16377349
5.9143193687397414e-15,5.948467272821158e-16,1.3850899202742806e-13,1.3850760490162006e-13,10907354.117022116
-7.034943668949374e-15,4.808073991946248e-15,1.2278505661924577e-13,1.2276986028147854e-13,10908479.078507552
-1.1447769298022545e-14,-1.7795898932543996e-14,1.1870581374560295e-13,1.1871223453201736e-13,10909604.025852883
2.1096441008426028e-14,5.549602543119073e-15,1.3139955819460145e-13,1.3138715564757263e-13,10910729.037653422
-1.1118165998041476e-14,-1.555142374273608e-14,1.2703413131122985e-13,1.2703782041817233e-13,10911853.980416402
-1.2327795230873726e-14,8.527264990599045e-15,1.1836440342799878e-13,1.1838351559795705e-13,10912978.870641943
-4.250692456606004e-15,1.1788469439255355e-14,1.3144069821759155e-13,1.3142764072585671e-13,10914103.901826235
3.009033485454926e-15,-1.2808470057522559e-14,1.2863652122961147e-13,1.2863795494704524e-13,10915228.862881307
-6.536528898334664e-15,8.733006757531949e-15,1.3417139678809913e-13,1.3418241689369864e-13,10916353.68166624
1.1327824347233865e-15,-1.1394245544877521e-14,1.1340012590393187e-13,1.1339332403041129e-13,10917478.697814863
-1.2897339470771242e-15,-6.91666225831801e-15,1.441567026930109e-13,1.441628076205548e-13,10918603.75118529
-2.552105257999236e-15,6.277281743549077e-15,1.3096122839212494e-13,1.3096302748891642e-13,10919728.615717592
2.253994163736652e-14,-1.4638925152577177e-15,1.1037977560496333e-13,1.1036841930181685e-13,10920853.50275196
7.6390816495776e-14,-8.661387223415144e-14,8.201114738412835e-13,8.200967851878567e-13,10921981.241275832
-1.5778461204198907e-14,3.0001411742040765e-15,1.1756463338699055e-13,1.175575387819876e-13,10923107.889407586
1.0306986106708857e-14,1.3364854414956867e-14,1.3514801427958516e-13,1.3515652458799579e-13,10924232.799490336
-1.0226031464629433e-14,-2.6748156706023524e-15,1.1733312375813788e-13,1.1732679993741785e-13,10925357.872012058
-1.0241766872886822e-14,9.581453296713002e-15,1.3280863153962982e-13,1.328340857526223e-13,10926482.596532514
-1.2070175674476698e-15,-1.1580344726787898e-14,1.0606345829528407e-13,1.060492893971902e-13,10927607.502801878
-1.5971895750668854e-15,1.1861467298679042e-14,1.1498483136163926e-13,1.1498300650786303e-13,10928732.560692858
-6.338775092066865e-15,-3.127171716475941e-15,1.1339277130014186e-13,1.1338371062917412e-13,10929857.413845276
9.75518487553252e-15,4.545649191362327e-15,1.1571987082579605e-13,1.1571060674627693e-13,10930982.384429367
1.3174082632768852e-14,-3.248556165623088e-15,1.2109124054623579e-13,1.2110245512457353e-13,10932107.277809167
-1.3941683457988782e-14,-1.3162616129021588e-14,1.2268333626108872e-13,1.2267160511657287e-13,10933232.187192867
1.7381476712834267e-16,-5.193910022132232e-15,1.2802516360034423e-13,1.2802828135241462e-13,10934357.13103309
8.845595776341278e-15,-9.495256027909786e-15,1.370277540779773e-13,1.370361490663495e-13,10935482.146866836
-2.1618144177761973e-14,-1.394848946367339e-14,1.1865104957513164e-13,1.1867931171727337e-13,10936607.00865876
1.4014810551800618e-14,-4.9168987861727854e-15,1.3585152663903934e-13,1.358457526966867e-13,10937732.015015995
4.516644754109513e-15,5.6582498180123924e-15,1.3196837255430914e-13,1.3196603297144838e-13,10938856.961385023
2.238306528760241e-15,-3.031718289039404e-15,1.2481885323507632e-13,1.2482962522036247e-13,10939981.83521122
7.064487250503661e-15,-1.022238444293287e-14,1.229818488956021e-13,1.230013681775295e-13,10941106.803471414
4.7682072700148345e-15,7.175224372968825e-15,9.943042372225699e-14,9.941637305434854e-14,10942231.723058812
-5.151977389993823e-15,1.4604926576982423e-14,1.1089915154600709e-13,1.1089522099576862e-13,10943356.69035735
2.0582080508453097e-15,-5.541951237169205e-15,1.1733079785059195e-13,1.1731858278571956e-13,10944481.652172158
-3.337493748048014e-15,8.684107598912938e-15,1.100588032528974e-13,1.1005576780004925e-13,10945606.566739513
2.434827235765247e-15,1.177413563171397e-14,1.2506964893344013e-13,1.2506818679457486e-13,10946731.533469733
-3.758557069409052e-15,-3.6555754807036885e-15,1.1121173126102414e-13,1.1122100865108363e-13,10947856.42556773
3.950960775925229e-15,8.734720677213224e-15,1.1252897479998558e-13,1.1253088398295715e-13,10948981.43259062
-1.63303131225072e-14,-1.4136910183854674e-14,1.1928819827224243e-13,1.1928226879468123e-13,10950106.34968559
-1.5447170555075234e-14,-1.0579579723514453e-14,1.1775398172319018e-13,1.177569478112426e-13,10951231.327487934
8.799705797234008e-15,-3.5170551435936398e-15,1.1977567033602423e-13,1.197762975574634e-13,10952356.211362459
-6.9565672867772135e-15,8.393664518862577e-15,1.3979363961713728e-13,1.3978031214832456e-13,10953481.240064789
1.4686233550446422e-14,3.825481253050359e-15,1.1022646231013822e-13,1.1021089521386514e-13,10954606.152648129
-2.2174443643863254e-15,1.2294759381456802e-14,1.1010263806554198e-13,1.1009383168188851e-13,10955731.00083992
2.591426406968217e-15,-1.3720307386212942e-15,1.0094886564248804e-13,1.0094234025628243e-13,10956856.039824724
-1.0074184187569482e-14,4.793136870088246e-15,1.0467639870821678e-13,1.046826575321729e-13,10957980.894048292
1.5009210100326026e-15,1.2488550248636518e-14,1.0201946531332112e-13,1.0199391831937924e-13,10959105.852596313
1.88406275921812e-15,-2.5018919532058575e-15,1.052045810351845e-13,1.0519897251801371e-13,10960230.823353237
1.0146926399144008e-14,-5.2502881316083185e-15,1.1862378022751852e-13,1.1862210801977312e-13,10961355.752621187
1.7855810368869412e-14,5.874821406244403e-15,1.7646600497727037e-13,1.764492277881812e-13,10962480.622334484
1.1062732309162155e-14,-2.172940202400399e-14,1.3026076972369365e-13,1.3026180893690702e-13,10963605.624390349
-9.647611250709383e-15,5.04232495149952e-15,1.246206198784084e-13,1.2462982511809644e-13,10964730.654600052
-1.9150174886326418e-14,4.52714611474532e-15,1.1967457813120658e-13,1.1967766249620018e-13,10965855.932182824
8.481724959338591e-16,1.2658773160087194e-14,1.0435124239963223e-13,1.0434527999043662e-13,10966981.601749172
1.2292242965078955e-14,-4.461358129228186e-15,1.3468674536094936e-13,1.3466398054493726e-13,10968106.526265146
7.209858008730882e-15,-4.161924548796302e-15,1.177404104651116e-13,1.1777577265976444e-13,10969231.506278815
-1.2100757498495591e-14,-8.876284868363477e-15,1.1336076331418972e-13,1.1336837730671865e-13,10970356.39103344
-7.71854922359348e-15,-1.4261102335310327e-14,1.1858974267331445e-13,1.1860917410054442e-13,10971481.318174377
-3.549272237978509e-15,-1.115531422579234e-14,1.1333229200184932e-13,1.1332157756800403e-13,10972606.243800022
3.758031627344357e-15,7.696661921900627e-15,1.1639828054259453e-13,1.1639760062652233e-13,10973731.216280544
2.2249755510557524e-15,2.9447399185189068e-15,1.2316611361970349e-13,1.2315123948093875e-13,10974856.15212782
-1.470128721733193e-14,-1.1533375186611403e-14,1.1158164477305406e-13,1.1156476029587322e-13,10975981.018210761
-6.383351342965019e-16,1.3104369699264925e-14,1.1031856620520666e-13,1.103137083764896e-13,10977106.012453396
-1.3339418997066466e-14,-2.2309119430143337e-14,1.1236004406482246e-13,1.1237379431623574e-13,10978231.032272926
-9.46967101204851e-15,1.3459837751559238e-15,1.1044061065284842e-13,1.1041901812797199e-13,10979355.853875613
-6.167790214277209e-15,7.174533704462943e-15,1.1408631786558801e-13,1.1407514028906173e-13,10980480.752421271
3.965000154501323e-15,-8.281479027954003e-15,1.0241773764551689e-13,1.0241281366215222e-13,10981605.800001532
-7.876626092442635e-16,6.2560633179247455e-15,1.09004505128003e-13,1.0896582065614836e-13,10982730.77759697
-6.844335209976012e-15,2.1763014667822858e-16,1.2535988578359558e-13,1.2538747552078488e-13,10983855.649249388
1.4228987489569336e-14,1.5317778994493657e-14,1.1338544663663937e-13,1.1339236312884988e-13,10984980.591731478
7.331969503199065e-15,-5.6544398918663404e-15,1.143775321431095e-13,1.1436213282327049e-13,10986105.595895879
7.365183955557161e-16,-2.9658193824492004e-15,1.268105576753011e-13,1.267916117386869e-13,10987230.497387538
4.7709987306812254e-15,-8.634558137687926e-15,1.1223706338922132e-13,1.1223683019542845e-13,10988355.461230222
3.580217707528555e-15,2.485756435216442e-14,1.0637809697783242e-13,1.0639446937239098e-13,10989480.367497642
-6.303502591885779e-15,-1.2008784412307092e-14,1.182004248360244e-13,1.1819055042996276e-13,10990605.375247097
-4.374828209959533e-15,-2.351463405149194e-15,1.0312832587142445e-13,1.0313646521069973e-13,10991730.38107537
-8.351673332801249e-15,-5.887054583067563e-15,1.156010424915351e-13,1.156159300025018e-13,10992855.129368711
-1.1380268575672293e-15,-5.525996521472748e-15,1.0459054770522679e-13,1.0458643651831496e-13,10993980.097602015
1.4880371560735002e-14,2.0777457616374227e-15,1.1594348045139496e-13,1.159092456246686e-13,10995105.090730106
-8.713516162922452e-15,-3.195009326794878e-15,1.368946242440379e-13,1.3690345192587374e-13,10996230.087040778
-1.9250105710544593e-14,-3.0217571842371586e-15,1.1051548942287847e-13,1.1050646916318677e-13,10997355.002120037
-1.0453554436051442e-14,8.310764990761438e-15,1.0302771043955993e-13,1.0303701936778622e-13,10998479.908952747
-5.325563038084019e-15,-4.393982842673099e-14,2.256933119026666e-13,2.2569319109005127e-13,10999605.497322261
1.2430820027387062e-14,-4.561417789775709e-15,1.3658412720631152e-13,1.3658318858858812e-13,11000730.868924236
6.200217140907029e-15,-7.43500175085602e-15,1.083362312355726e-13,1.0833104118757906e-13,11001855.863849018
1.236794087498294e-14,-1.65260453397497e-15,1.2301273615249553e-13,1.2302716805574514e-13,11002980.735524049
1.442299228502897e-14,4.81825543456577e-16,1.0312041138573706e-13,1.031196760775964e-13,11004105.690442942
1.3003169376181448e-14,-5.654951807431601e-15,1.204677512736055e-13,1.2046507472447323e-13,11005230.722186994
-1.7615353631748624e-14,1.049127080106566e-14,1.1316955089221146e-13,1.1319709975418754e-13,11006355.695913758
-1.1681414334027618e-14,-1.1840611956051414e-15,1.0728663968020228e-13,1.072934081759923e-13,11007480.596066456
5.163672262357383e-15,6.236553168607528e-15,1.127904590742686e-13,1.1281043803778678e-13,11008605.506652644
1.8928665841208057e-14,-1.6335406182635666e-14,1.5045227889026822e-13,1.5045431170232465e-13,11009730.431754041
1.3934648821229465e-15,-8.099613701175745e-15,1.2069578562128653e-13,1.207019352518565e-13,11010855.383966763
5.45393485188495e-15,5.09238350982811e-15,1.301548417599392e-13,1.3015378165074454e-13,11011980.168598825
1.1103991441445066e-14,-1.498712821946113e-14,1.4056545400786498e-13,1.405415441399383e-13,11013105.244526984
7.592679937511506e-15,1.6306040604575556e-14,1.0745214936863342e-13,1.0746099754968824e-13,11014230.181938859
-5.609236649233004e-17,-7.393018378405827e-16,1.3342954801755608e-13,1.3343233006556246e-13,11015355.197828364
2.782077496440521e-15,-4.29967831444108e-15,1.0936615517983788e-13,1.0935255683767618e-13,11016479.8534835
-1.5078599817655859e-15,9.16270631135777e-15,1.219989665693188e-13,1.2202390369867422e-13,11017605.2389669
-2.2564562850911524e-15,-1.1374446410499667e-14,1.2455369043596234e-13,1.2455638550271724e-13,11018730.005612427
1.0940662241011859e-14,-5.237767218013838e-16,1.1629182299093384e-13,1.1630211976131388e-13,11019854.94051423
1.203977445411601e-14,-2.271925174713247e-15,1.4269425812853687e-13,1.4269542341755572e-13,11020979.840107001
-1.6329559308565533e-14,-2.4861522568465624e-14,1.1844770568336455e-13,1.1844376962435316e-13,11022104.770498104
4.933567008766055e-15,-8.251483028482526e-15,1.1284548251462584e-13,1.1286208901025738e-13,11023229.777960427
-1.0564810746650826e-14,1.507224144330395e-14,1.0832283728459599e-13,1.0831557596462778e-13,11024354.710501555
-9.8859045396901e-15,2.6806037098894813e-15,1.1070071113860458e-13,1.1071807594592144e-13,11025479.608368931
2.2530572141236758e-15,8.495590562187485e-15,1.1247405972840634e-13,1.1247955395429384e-13,11026604.557054592
6.330825383885307e-15,2.0042520685111495e-15,1.1557862432069507e-13,1.1557026197542045e-13,11027729.4950111
-1.757682844257527e-14,-1.410599391622536e-15,1.1085029685280572e-13,1.1084645899098346e-13,11028854.491583206
-8.804087860407535e-15,1.215773617730691e-14,1.1355517528418052e-13,1.1353777012387767e-13,11029979.454720985
5.427128007079473e-15,-9.268809578710425e-15,1.1871994548187105e-13,1.187342687981201e-13,11031104.369147392
8.503305551671831e-15,3.0984693828899447e-15,1.1820356186669734e-13,1.1819676580628242e-13,11032229.273885505
1.9044897635814628e-14,7.855003483462815e-15,1.0991581096819198e-13,1.0991107974252329e-13,11033354.22367327
3.837167017569041e-15,-8.410114990145916e-15,1.3066955446610487e-13,1.306592911047729e-13,11034479.19493796
-1.8512478702056756e-14,7.610901451021337e-16,1.2221956700243375e-13,1.2221622305979214e-13,11035604.12952691
-1.046605225582447e-14,-1.0806659467901985e-14,9.88249894526229e-14,9.881822583931172e-14,11036728.930440256
-1.1788753193690302e-14,9.484614145892468e-15,1.1962833070833704e-13,1.196257634981348e-13,11037854.051586417
-9.751471955566806e-15,5.161222488335472e-15,1.2829816335537952e-13,1.2829790813459246e-13,11038978.930423345
2.4728438835262798e-14,1.6077893948741185e-14,1.2314909620766628e-13,1.2313467617683615e-13,11040103.773362033
-7.49412504968151e-15,1.2360860907546131e-14,1.1053178787110622e-13,1.1051640471079667e-13,11041228.735942883
2.9700551892128526e-16,-2.7057610208993703e-15,1.194721950296115e-13,1.1945912260679698e-13,11042353.69874566
-1.3756143710976734e-15,-7.834447497076432e-15,1.1251968645625674e-13,1.1250404890813598e-13,11043478.671153221
-1.6888344566872089e-15,-9.019193485858737e-15,9.869072008814385e-14,9.871721169354659e-14,11044603.548886811
-1.0472685033859861e-14,2.7679732346655097e-15,9.71596914910947e-14,9.716897970840273e-14,11045728.535834203
2.3482191788913722e-15,1.7396510890565975e-16,1.1120073189875414e-13,1.1119139825357475e-13,11046853.392127551
-6.917412601697372e-15,-3.464335562122095e-15,1.1068802075925119e-13,1.1068352177635835e-13,11047978.456405062
1.1239975455103508e-14,-6.957152260969298e-15,1.0693062203007429e-13,1.0693411017141863e-13,11049103.377030054
3.116732716633159e-15,-2.4369502971178235e-15,1.3372970492479502e-13,1.3370610526449497e-13,11050228.314619869
-8.842952471289778e-15,5.008310351743843e-16,1.2481960395317e-13,1.248101878690904e-13,11051353.26780027
-1.764390895948169e-15,-7.57759054353065e-15,1.1410401779916726e-13,1.140982682733115e-13,11052478.162291417
6.647819021743173e-15,-9.664312047868749e-15,1.1340537534542991e-13,1.1341601929969433e-13,11053603.137290297
-9.35186310267523e-15,-7.92981507070339e-15,1.160835569016559e-13,1.160936082865875e-13,11054728.072771665
1.2769389080540354e-14,3.864298889197846e-15,1.2646505118023273e-13,1.2646549177654016e-13,11055852.975552885
-7.865083312285348e-15,2.3042374702155292e-15,1.3292907436395182e-13,1.3291234533297484e-13,11056977.900741214
3.688061782249162e-15,2.2597633501408227e-14,1.0970991465054603e-13,1.097265501100228e-13,11058102.876196811
