Index,C_c_0,C_c_2ws,C_c_ws,C_s_2ws,C_s_ws,S_c_0,S_c_2ws,S_c_ws,S_s_2ws,S_s_ws
56,-3.793601727501316e-15,7.105845783100652e-16,-6.185484891049974e-15,9.42693214230779e-16,-2.9748571699813743e-15,-1.0581718673394111e-14,5.596811547138988e-16,5.625265669799036e-15,1.113766897475366e-15,-5.3183786742445794e-15
57,-3.7939527686016134e-15,2.160646480905081e-15,-1.552334597879135e-16,5.227661370890877e-16,-2.191758766903009e-15,-1.058086991948144e-14,-4.812795040728959e-16,2.4254524890365244e-16,1.992365227768283e-15,1.3964783638456563e-16
58,-3.7940078761886965e-15,7.189922410655705e-16,-4.200377613981211e-18,2.406711538117864e-16,-1.9686217421233497e-16,-1.0580931220211421e-14,1.6248110703290666e-16,6.626613191619889e-17,5.117223024095457e-16,-6.315529135939722e-16
59,-3.79390558626889e-15,7.137140658835751e-16,1.1440635681981884e-16,-1.4873225112461916e-15,-2.2998243253803015e-15,-1.0580960455867604e-14,5.6937386504183e-16,2.679449259310265e-15,2.4207959522826808e-15,-2.2442763406989482e-15
60,-3.793766439696088e-15,-1.0441715318772202e-15,-4.565263541343155e-15,6.351602085805523e-16,1.4110049532689822e-15,-1.0580609091658452e-14,-1.6392422509843718e-16,-3.4913400313617645e-15,-1.6787112061023795e-15,-3.801194163497109e-15
61,-3.793478341244464e-15,-1.8075113322388467e-16,-5.214364118881287e-15,1.4630799342010787e-15,-2.0305510322504285e-15,-1.0581244424235387e-14,-8.69290490827052e-16,4.5512749090761754e-15,-1.5867224173033974e-15,-2.2705674636288176e-15
62,-3.794120594515342e-15,1.7388741283276335e-15,-2.2436108575987473e-15,-2.455786200017793e-15,3.0753866679411072e-15,-1.0580604892252886e-14,7.783748036213384e-16,-3.470173402003532e-15,2.4542398240036386e-15,4.343113411471988e-16
63,-3.793519231885469e-15,-2.4581637424385353e-15,2.5399227267687196e-15,-6.277806887791571e-16,-4.1895550123750025e-15,-1.0581226099931072e-14,2.796106171073173e-16,-1.0679893199315659e-15,-1.0210156167435589e-15,2.297618087176203e-15
64,-3.793880788621583e-15,1.6310791639386376e-15,2.215867757792343e-15,-1.5462846511839592e-15,-2.4095073569116203e-16,-1.058121089107943e-14,6.435325503123505e-16,-5.97643293898641e-16,-6.035197553012189e-16,1.9453764965205873e-15
65,-3.794076492172025e-15,7.610175325070994e-16,-1.1941262002318676e-15,-3.569391347393531e-16,-1.4325564476367298e-16,-1.058101577766828e-14,1.8330995091533174e-15,-1.5880626789726928e-15,6.601381125621033e-16,-1.5888105373018077e-16
66,-3.794068699418256e-15,1.059323074347577e-15,-1.8564570254759347e-15,-1.2685732596867615e-15,1.0484413582220906e-15,-1.0580883259596734e-14,8.142273011426169e-16,-1.0806098154828186e-16,1.5821726476335762e-15,-4.33699671004504e-15
67,-3.794032272448109e-15,5.110006043301531e-16,-1.9021280751031053e-15,-2.8367520339644485e-16,1.7575890541110382e-15,-1.0580891552033536e-14,1.2491125501721407e-15,-4.471903692194728e-16,4.314440469294339e-16,9.53302203775506e-16
68,-3.7939989895911664e-15,1.3831089124443492e-16,-3.700500443447639e-15,1.2023951433865048e-15,1.2930337199294535e-15,-1.0580913304504636e-14,-1.578869915334754e-15,-1.1702329086382588e-15,-1.9515198382519956e-16,-3.5289634950471197e-15
69,-3.7939443190079335e-15,5.817365363247212e-16,2.9322769691586883e-15,-1.2435362452762934e-15,-6.819484687149307e-16,-1.0580963899918816e-14,1.993559992389729e-15,-2.623551845793829e-15,2.326966112365837e-15,1.9117495332434675e-15
70,-3.7941195100781015e-15,-1.2841402892186788e-15,-2.6281282620873262e-15,1.1397991424058226e-16,7.067288237002104e-17,-1.0580879490624634e-14,6.428113915884977e-16,1.2400506575906297e-15,3.53713941420109e-16,-3.779223830077477e-15
71,-3.7941660832146956e-15,8.12062799255868e-16,-5.327848204903141e-16,2.152897320682616e-15,-4.230096597043939e-15,-1.0580876395382945e-14,-1.17027171741342e-15,9.948442041853958e-16,1.5594416636714035e-15,-4.5994481772031487e-17
72,-3.794183285436842e-15,2.4569416645053395e-17,3.836733066215464e-15,6.5242689328879405e-16,-7.363792597696797e-16,-1.0580943682180118e-14,7.405043071023298e-17,1.1781924824708477e-15,5.025857145127809e-16,1.5797863114576403e-15
73,-3.793991878896201e-15,1.9195954659410293e-15,-1.6673784501851411e-16,-9.807466387411376e-16,-2.2110916198815694e-15,-1.0580991719778777e-14,7.863738109113667e-17,6.507469170559108e-16,1.3759943431135846e-15,2.0185036477224332e-15
74,-3.793775598576647e-15,5.337586802508532e-16,-2.44535288770529e-15,4.4129788915756314e-16,-2.270441458657476e-15,-1.0580984252702718e-14,-4.854713046518696e-16,1.5077187098906688e-15,4.4330984222106433e-16,-1.2662048695946121e-15
75,-3.794232056918767e-15,-1.8084773702546426e-15,2.5463249873455767e-15,-9.050853568107848e-16,1.8397249211478338e-15,-1.0580913280483886e-14,3.3693692848924397e-16,-2.5636127966837516e-15,-2.690714229908742e-15,-1.1407817138932694e-16
76,-3.7941160226190436e-15,-9.694859418575754e-16,-2.1154162893372644e-15,-1.219974415097233e-15,1.5435044379409562e-15,-1.0580976452132941e-14,-1.197203067115963e-15,1.2475962908433675e-15,-1.452153926086283e-16,3.885337778299251e-16
77,-3.7939895941572355e-15,7.564064036128207e-16,-2.7396166369071343e-15,9.49665418819384e-16,1.7452545784616328e-15,-1.0580962958836991e-14,-1.1561385253565488e-16,1.5228214139244498e-15,-1.8658099583414812e-17,-8.774677537484882e-16
78,-3.79406411723089e-15,-8.588230884771656e-16,5.41438657994879e-16,-6.992779770297631e-16,-6.953144620775404e-16,-1.0581006424272226e-14,-2.902886449746379e-16,1.3301557487341388e-16,-1.696244666041566e-15,6.526585139599153e-16
79,-3.793926146152676e-15,2.137674938605382e-16,-5.453340574406446e-16,-5.404868027307456e-16,-1.9900789542442704e-15,-1.0581070132557765e-14,1.2318361241945797e-15,4.0888350132383644e-15,-8.051568927464349e-16,-1.763411385351248e-15
80,-3.79418763471466e-15,6.725405716741939e-16,-1.0987793325344434e-16,-1.0977741159815437e-15,3.874456939262147e-15,-1.0580807900779245e-14,1.7644841295322949e-15,-1.7551120684098478e-15,-1.3117148045336514e-15,-1.5204189185874445e-15
81,-3.793941581433855e-15,-1.7365209622669982e-16,2.1581061363128347e-15,4.0289986688235645e-16,-2.0768248751019413e-15,-1.0580988500085996e-14,-6.455941419745876e-16,2.286738500466894e-15,-2.824531544359004e-16,1.348388504572318e-15
82,-3.79405787106967e-15,-1.943217431113378e-16,1.0208923588296612e-15,-1.2752785181909098e-15,1.5691727813822146e-15,-1.0580973699507576e-14,1.2364943033303297e-15,3.0290596752491135e-16,1.2600194476351006e-17,-1.4229421880071855e-16
83,-3.793900214162829e-15,-1.6581839196623282e-17,-2.6986828126023947e-15,-1.8019657001205626e-16,2.3498028682599392e-15,-1.0580944162970766e-14,6.823494491546352e-16,-3.9847768422054265e-16,-7.816574644285054e-16,-5.13015254328853e-16
84,-3.7938074922784635e-15,-1.7611300465192495e-15,-3.4366516905837804e-15,2.1332755821862303e-16,1.4687727636059738e-15,-1.05807623935988e-14,-1.3064837929042938e-15,-6.463679726151649e-16,-2.5388016317448833e-15,-4.622107157772673e-15
85,-3.793690773353449e-15,-3.636534466430796e-16,-1.5916538350700195e-15,-1.5524422679319339e-16,-3.2528215422336017e-15,-1.0580868210892e-14,-2.3942645445547353e-15,2.2399122703130927e-15,-5.71274475557868e-16,-1.7853939371268965e-15
86,-3.794069740300786e-15,-6.024552365390921e-16,8.074316543204255e-16,-5.793285347374471e-16,5.506173863868073e-16,-1.0580913951585866e-14,4.219552483901659e-16,-3.8264957281435717e-16,-1.2693659724384062e-15,-1.0689230783344537e-16
87,-3.794085773628603e-15,-1.862174068825736e-16,1.2269376674395837e-15,-1.973044217503145e-15,8.753329205540301e-16,-1.058104341579461e-14,6.150019122653294e-16,-1.6326904879358297e-15,2.9561601512105305e-17,1.7101698625771003e-15
88,-3.793942142966532e-15,4.875549346218911e-16,-2.0176610981448188e-15,-4.949683202326405e-16,-1.9042939334179818e-15,-1.0580853137519847e-14,1.2807805039397553e-16,-2.4992984935014432e-15,-1.2816708453698214e-15,-3.1882954554218045e-15
89,-3.7939874178191684e-15,5.042446814992633e-16,2.9519702020333624e-15,2.076484620530684e-15,1.1900325932110138e-15,-1.0581129157219154e-14,-2.0138521234705078e-15,3.4758121026728003e-16,7.858917248943093e-16,3.528943889694879e-15
90,-3.7940504815139165e-15,-1.1855604063490592e-16,-2.50761786227218e-15,-6.018902378662776e-17,5.295319078091869e-17,-1.0580984536293482e-14,1.4621264319405548e-15,8.102880852934484e-16,-7.004547893684847e-17,2.155730644918429e-16
91,-3.794278908321279e-15,1.5954900187412677e-15,-2.5293964082355054e-15,-1.0082628554841153e-15,2.2234527475791994e-15,-1.0580811604268188e-14,1.854242213529067e-15,-2.0633413459270008e-16,-1.0281916144082168e-15,-3.132486749829682e-15
92,-3.793832255315026e-15,1.2680692189886834e-16,3.1531756644828556e-15,-8.437347718937341e-16,-2.352774764655549e-16,-1.0580897441568876e-14,1.069594152673886e-15,1.3892503759317175e-15,1.1110871275214898e-15,2.9766274134412622e-15
93,-3.7940270470691265e-15,-1.6778848777889362e-15,-7.480172890675122e-16,-1.3586743612647387e-16,4.796990109216677e-16,-1.0580878917370332e-14,9.578877381713207e-17,9.079560638010837e-16,-7.63537838382259e-16,9.53438184951936e-16
94,-3.793988385112702e-15,4.386859013526285e-16,2.5678909682284316e-15,-1.109373394015918e-16,1.185511241695045e-16,-1.0580848580633138e-14,-1.022384083614814e-15,2.378194287382001e-15,8.102432376355816e-16,3.117659716130378e-15
95,-3.7940286875198695e-15,-6.401631558184976e-16,-1.1628068530404475e-15,-1.3696511535435917e-15,-4.657729298306915e-16,-1.0580930780957662e-14,-2.619128965362418e-16,-1.3843957921001267e-15,8.022878087803585e-16,-1.742227334661998e-15
96,-3.794024438778155e-15,3.746446526064307e-16,4.926542247523724e-16,7.365163013437787e-16,1.9380380685415687e-15,-1.0580932849933548e-14,-1.280024201396277e-16,-1.0374786928390898e-15,2.323644729815112e-16,-3.946378391212897e-16
97,-3.793981036377783e-15,9.176718156020062e-16,-1.1963713412780974e-15,5.914549460586237e-16,-9.821025892869207e-16,-1.0580974518466535e-14,-1.7355539145746431e-15,-5.2693024852330924e-17,4.2752032136742415e-16,-2.4039461244259844e-16
98,-3.794037634739655e-15,-2.3112421852920008e-17,1.1428611200695426e-15,-5.080031655377978e-16,2.227522627468186e-16,-1.0581016454096562e-14,7.926300672903506e-16,2.776453487809279e-15,-1.785828634299164e-18,-1.606572945920788e-17
99,-3.7939270398832796e-15,2.2483647522177848e-18,-1.9553864541262753e-15,1.414920050359854e-15,-2.734890997431453e-16,-1.0581126743429046e-14,1.1862082812767788e-16,2.7275919446024534e-15,9.45051723479611e-16,-2.904322713044292e-15
