Index,c_T_M,c_T_Q,c_T_X,c_T_X_1,c_T_X_2,c_T_Y,c_T_Y_1,c_T_Y_2,c_T_Z,c_T_Z_1,c_T_Z_2,c_T_u
24,3.3893015204258324e-15,1.3174676828794505e-15,-8.26009222668007e-16,2.134823431305842e-16,-1.2053611453463663e-15,2.2405948492507083e-15,4.080553850129585e-15,-6.2851301372868135e-15,4.809724521164487e-17,1.3990595863696131e-16,-7.127557213194616e-17,2.7080503642252695e-16
25,-3.2504973546902995e-15,1.3185239882941854e-15,1.81528628629962e-16,-6.481699196356703e-17,2.7134861963675703e-16,4.039027734880006e-16,1.0677025156177247e-15,-2.6701677326843104e-15,1.9956064922252777e-16,7.518794658767184e-16,-5.180471628904981e-16,-3.0232287753276945e-16
26,2.6812290052291453e-15,1.3174944129248604e-15,-8.348112919683845e-16,2.200419079161216e-15,-1.9414981479777882e-15,-5.809647406423139e-16,-1.083835622423957e-15,1.747161511434853e-15,-2.5980531480674918e-16,5.596710882461535e-16,-1.3245290187992324e-15,2.6777801716570836e-16
27,-1.5356141328579233e-15,1.3188282663870751e-15,5.541496159351532e-16,-4.074678708357992e-16,9.047255397550276e-16,1.6371989212594666e-16,7.390276395906976e-16,-2.4999729716514785e-15,-7.616725543815672e-16,-7.293140109422625e-16,-8.03713434223127e-16,-4.275442896515657e-17
28,6.22489269120294e-15,1.3186528006361596e-15,-1.1337873782878816e-16,1.430068712890382e-15,-6.761839853950541e-16,5.940884820468136e-17,1.9961239466184864e-17,2.420855237381542e-16,1.45010836195603e-16,4.2180729475962204e-16,-2.1466123755036812e-16,1.0461271075683179e-16
29,1.9245423016169287e-16,1.3184374090120293e-15,-7.37100529636457e-17,3.798795027710351e-16,-2.39123525623375e-16,9.0725140131942e-16,8.994191013207836e-16,9.435191309460897e-16,-1.2710848945349556e-16,-2.7762040315561267e-16,6.847815673413912e-17,9.38362680169943e-17
30,-1.4916309412256449e-15,1.3178322787737985e-15,6.906631005687565e-16,-2.256083025246824e-15,1.7650770124306e-15,1.053604043288778e-15,1.8463389676685608e-15,-2.617902464612715e-15,-1.4887833883995435e-16,4.238305588480708e-16,-8.930987105769126e-16,1.775984676966174e-17
31,-1.129083383661381e-15,1.3183999163822434e-15,4.272309010379985e-16,-1.1449222592575542e-16,6.24740227047795e-16,2.915745297262019e-16,5.622959577380854e-16,-9.620689940261635e-16,4.793200120421738e-16,4.2757909403720597e-16,5.465446121936476e-16,2.0414161613710793e-17
32,2.2687501001413414e-15,1.3184083961056228e-15,7.560242188924068e-16,-3.019850485071079e-16,1.1417381982318241e-15,-1.7162924542660965e-16,1.953948868569942e-16,-1.8709208940268212e-15,1.0509970857759651e-16,4.243424780500364e-16,-3.0965658460614557e-16,1.1508966178847596e-16
33,3.669353776968521e-15,1.3181392983888736e-15,-3.941983372817665e-16,-1.0156215937142926e-15,-1.6762583141909175e-16,1.869891718891319e-16,7.114143950490824e-16,-2.241397398908131e-15,-5.687083957551239e-17,-1.4271346409705558e-16,5.467212580171957e-17,1.916907701680687e-17
34,-1.5378226956495872e-15,1.3176720715144644e-15,5.249894971489013e-17,2.977311428200923e-16,-3.6953271865781326e-17,1.0956765859793774e-15,1.8594202046439588e-15,-2.441012135473339e-15,1.7511814114031295e-16,2.243479959585774e-17,3.73555914918131e-16,6.609590701381112e-17
35,3.9161580655161845e-15,1.3180261106711328e-15,-4.7906225041535185e-17,-1.3617056143051982e-16,-1.5719405791498152e-17,1.9439186252591549e-16,5.783478849984283e-16,-1.5832530177143778e-15,6.405007642242263e-17,4.722802259338378e-16,-4.663742873779638e-16,-1.8572734996926302e-17
36,-4.339139671440549e-15,1.3186349248504022e-15,1.5055540917837207e-16,1.8345009375225058e-15,-4.634786987573335e-16,-5.664410240169537e-16,-1.361946075939006e-15,3.117173770213561e-15,-1.3311263153571896e-16,6.671533363362763e-16,-1.1729417581885621e-15,1.3859605618903342e-18
37,4.417735319083486e-15,1.31922199015154e-15,2.414791113694353e-16,-3.1393995903376393e-15,1.474579920273223e-15,-8.665289303098089e-16,-1.2477391038205711e-15,8.990351173943053e-16,-1.4501536954051957e-16,-7.212129272078105e-16,6.038491006496105e-16,-5.5055386023545564e-17
