beta_3,beta_4,sigma_3,sigma_4,time
1.6317188165505493e-15,-4.320501876184816e-15,8.346706213227634e-14,8.347369929873535e-14,10785016.930332396
8.11627237742897e-15,-7.89164270813203e-16,7.636109612332614e-14,7.635342508899158e-14,10787829.312613614
-2.4277452901861973e-15,-7.254223976042899e-15,1.4773153620058907e-13,1.477294689730821e-13,10790641.514897825
-3.073996517123144e-15,1.2542647089698102e-14,7.639308201932522e-14,7.638919726599522e-14,10793453.874654207
6.578723345525221e-15,5.905939710542605e-15,7.537036463939902e-14,7.536965316814279e-14,10796266.341757335
2.9688647688019315e-15,9.38216793517297e-15,7.296753848199353e-14,7.296103536806437e-14,10799078.78771289
6.851520721154999e-15,-1.691345914328099e-15,7.124073545136835e-14,7.124970181128234e-14,10801891.087261263
7.582206929637966e-15,1.2228785800966846e-14,8.049890375403763e-14,8.050316755282471e-14,10804703.338665888
4.431933425235312e-15,-1.8644165640437265e-15,7.832538277418993e-14,7.833281670291614e-14,10807515.707596395
7.29646741224751e-15,4.416841709978352e-16,1.1979292590190196e-13,1.1980484290943033e-13,10810328.157780027
-8.845247502831785e-15,4.71849418186895e-15,8.646542920856064e-14,8.647958539971879e-14,10813140.469050504
-9.037456048216967e-15,-3.0188196350765618e-15,7.852010328783747e-14,7.852280727660112e-14,10815952.82962924
-2.9951133901155847e-15,-6.330324535626846e-15,7.482229563390598e-14,7.483331619647113e-14,10818765.003939925
-6.353452953196185e-16,1.1074255426855783e-14,7.180124918651195e-14,7.179181902447865e-14,10821577.405024685
1.706501537261023e-14,1.056586148294243e-14,9.045108439778248e-14,9.045714857474965e-14,10824389.843941342
-8.458969898615513e-15,-3.0654975826267773e-15,8.02471537110023e-14,8.024959176771513e-14,10827202.129858345
3.950389394530901e-15,-2.3004307805847365e-15,7.898058394569724e-14,7.898452461184144e-14,10830014.536679516
-1.5613132189505014e-15,8.039871293820951e-15,8.0261311963808e-14,8.026356425376738e-14,10832826.796372317
-3.6718805612202644e-15,6.364017808872689e-15,8.144351375704345e-14,8.144342861213578e-14,10835639.323388414
6.2528561339740354e-15,-1.0210813091041885e-14,8.47022815096961e-14,8.470163177360852e-14,10838451.579437979
3.8293988513588986e-17,1.0451247561821152e-15,9.426711177488359e-14,9.42747603525843e-14,10841263.941542229
-1.0481811543276337e-14,-3.9163669212166585e-15,8.374025562733472e-14,8.374315769558533e-14,10844076.352221586
2.121813260863001e-15,4.4253026782851985e-15,7.521995043795304e-14,7.521668328298853e-14,10846888.704806263
-3.641479068521332e-16,-1.1208911473461019e-14,8.715537332793228e-14,8.715232200974403e-14,10849700.94019377
2.6018245473165643e-15,-8.208701427982014e-15,7.643072785506697e-14,7.643030207962106e-14,10852513.35503965
6.595344682890844e-16,7.057937490706254e-15,8.06317925965725e-14,8.063489032101942e-14,10855325.877827328
-2.2241021290084843e-15,1.3603470822619544e-14,7.717258879672617e-14,7.718030633028579e-14,10858138.012421383
-9.079552948031973e-16,5.7243012805771986e-15,7.682704561450575e-14,7.68257314497667e-14,10860950.436732545
3.9228027759043234e-16,-1.0293250134026496e-14,8.832095467721913e-14,8.832309988696645e-14,10863762.86893719
-1.5802443168453246e-15,1.943031080787347e-15,7.696622508538681e-14,7.695815975355856e-14,10866575.201162444
-3.3064822719676633e-15,1.0873462186656497e-14,7.90333642856543e-14,7.903828263007064e-14,10869387.453025047
-4.961002786034705e-15,-1.5338063221034732e-15,8.832144564055386e-14,8.831812876266617e-14,10872199.81118262
1.2801577041803967e-15,-1.278334133550605e-15,9.159635754933725e-14,9.159907587671699e-14,10875012.11074985
9.667383024897879e-15,-1.6612826125191417e-15,1.054741657769309e-13,1.0546210441300573e-13,10877824.563708624
-8.463394637750327e-16,1.400864824386216e-15,9.413095641720063e-14,9.412574158437782e-14,10880637.076798946
4.6093092216885285e-15,5.8729424774794544e-15,1.046798847883006e-13,1.0467438190826035e-13,10883449.13168685
1.1269781316852677e-14,-5.0063739319863835e-15,8.757854509796329e-14,8.757593279462036e-14,10886261.552626342
1.8095504420817782e-15,-5.899858154622196e-15,1.0479824316686517e-13,1.0479833532659857e-13,10889073.962595921
-3.74375871608695e-15,-2.591698332330169e-15,9.485851048259471e-14,9.485362389892277e-14,10891886.307965973
7.33049113091884e-16,2.326117700161981e-16,8.123049960928387e-14,8.12249093893394e-14,10894698.588243641
-7.503385068224988e-16,1.546477994988865e-14,9.725885463093186e-14,9.725841354249339e-14,10897510.974420076
-2.1218907753820068e-15,7.408918988116275e-17,8.371194177920059e-14,8.372369571327322e-14,10900323.520704877
-7.361041215200442e-15,2.799688327522694e-15,8.525713535647517e-14,8.525862495841461e-14,10903135.749228844
-9.184181995800177e-15,4.3305151697945705e-15,1.0215290428410143e-13,1.0215674430464888e-13,10905948.036021817
-3.1462800546451194e-15,-4.4755900830134106e-15,9.031425628321284e-14,9.031032392179006e-14,10908760.377602445
2.886161878738953e-15,-5.4221564248005866e-15,1.0147341637667878e-13,1.0147055638008287e-13,10911572.73356558
-4.91417984243592e-15,3.6947212617658746e-15,8.202778910372435e-14,8.20303597190774e-14,10914385.254951578
-1.813511249150016e-15,-2.167410927450629e-15,8.859068758624928e-14,8.859258745396797e-14,10917197.359416237
7.616375224330609e-15,-6.986425177468295e-16,7.876609525808934e-14,7.876362673347373e-14,10920009.695234315
1.2285969063228392e-14,-3.7660809557859524e-14,3.854945086761519e-13,3.854651377508674e-13,10922826.11062776
-7.36591338091661e-15,7.294313317351045e-15,8.697493365909915e-14,8.69858162065991e-14,10925639.128187677
-1.2418937947418629e-15,-6.237510940985204e-16,7.039352484469354e-14,7.03902469086176e-14,10928451.354945403
7.838894811283808e-15,6.221025422948433e-16,7.621239949646983e-14,7.620934076208856e-14,10931263.600129552
-5.19279884095908e-15,-9.395547295928712e-15,7.834598397465216e-14,7.834523342243323e-14,10934075.86082997
3.448828125426546e-16,-1.0683316781413365e-14,9.49379197447075e-14,9.494587847523311e-14,10936888.278865589
1.2194812976447978e-15,-6.233128336674102e-15,8.356189521250885e-14,8.356657488993757e-14,10939700.67136285
4.465325488714787e-15,1.2479134449736822e-14,7.670111987577507e-14,7.669837504050125e-14,10942513.123222835
-1.0022082077148278e-15,3.2317203050686853e-15,7.304833405725911e-14,7.304267386201766e-14,10945325.406143997
2.26561558843345e-15,8.155203088189723e-15,8.57470662905728e-14,8.575223282361302e-14,10948137.650473382
-1.0337923918525093e-14,-9.803930199341245e-15,7.525866153682763e-14,7.526046184821903e-14,10950950.098134594
4.157545866741455e-15,4.5145657333308866e-15,9.02459959728361e-14,9.023460299212952e-14,10953762.426763859
-2.2689645501611103e-15,4.128184400517735e-15,8.000587748007159e-14,8.000126221914856e-14,10956574.80766794
-1.041431555147561e-15,6.335857079464078e-15,6.588453541400447e-14,6.587809958794756e-14,10959387.213383513
1.8703137491681637e-14,-2.7449539515182782e-15,1.178993490211491e-13,1.1789011487311764e-13,10962199.307260783
-1.1225659304288111e-14,-3.344150937977807e-15,9.604224368096901e-14,9.604970249419466e-14,10965012.19856161
7.610395773478944e-15,3.1149740834192177e-15,7.942333666184814e-14,7.942152275761821e-14,10967825.302829446
-6.312088958409888e-15,-1.071904246256311e-14,8.307101638410956e-14,8.30830570513208e-14,10970637.563243201
1.8564170501364643e-15,5.050740452836516e-16,7.622405200441915e-14,7.621788825394987e-14,10973449.999554893
-8.272819051544992e-15,-4.1748053785384e-16,7.432911808925339e-14,7.432275139640136e-14,10976262.251390116
-1.0333138271603508e-14,-8.623237452292329e-15,7.180901449129163e-14,7.180433929219113e-14,10979074.717452873
-3.311884874795098e-17,-3.0241649696192225e-16,7.201698964065516e-14,7.200513403577649e-14,10981887.04344879
4.5361462555962866e-15,3.0058909824194595e-15,7.556058974962258e-14,7.55656887616172e-14,10984699.31274773
2.5542394786194804e-15,-3.4532263635594372e-15,7.664074313650247e-14,7.663541810877366e-14,10987511.91087995
-3.010194330722255e-15,2.0750230422814877e-15,7.383082889792166e-14,7.383362464012004e-14,10990324.089350684
-4.536769704027993e-15,-3.146807011799945e-15,7.054006677809412e-14,7.054413305366915e-14,10993136.379641272
2.1998875937684414e-17,-3.1224885998274815e-15,9.166936235001942e-14,9.166052297412094e-14,10995948.848731637
-7.545621095584568e-15,-1.3197117698303381e-14,1.4298751817290916e-13,1.4298857750752774e-13,10998761.512919638
8.342748646213728e-15,-6.3413978371928855e-15,7.885559702021293e-14,7.88558588957531e-14,11001574.594101299
1.5874502434111933e-14,-2.575913802422828e-15,7.5663985938638e-14,7.566473208646242e-14,11004386.964474821
-1.2703467967624987e-14,5.018817529979479e-15,6.990795858327926e-14,6.991716821791668e-14,11007199.425850913
1.1109771594764205e-14,-6.306052853734385e-15,9.242126788006092e-14,9.242935447345164e-14,11010011.65710597
5.904642016440179e-15,-2.67976260120454e-15,8.345441923904162e-14,8.3450294479543e-14,11012824.057623934
5.112065766687559e-15,2.8854014716740512e-15,7.550814043129895e-14,7.550584893345117e-14,11015636.207165001
8.942993108657406e-16,6.88144383157542e-16,9.63650384293202e-14,9.637642540172905e-14,11018449.308751587
5.950040080555656e-16,-8.879395726790793e-15,8.03250797011438e-14,8.032488311749321e-14,11021261.05940189
-6.255005622026012e-15,5.1809538656271705e-15,7.264591521382679e-14,7.26515521029918e-14,11024073.453124445
4.114707634142057e-15,3.504912659504197e-15,7.44425216315002e-14,7.444309881604488e-14,11026885.828138268
-9.127981229778734e-15,2.9915099266355035e-15,7.341729768415755e-14,7.341708406133329e-14,11029698.10048757
1.1755008088666635e-14,4.0923362965073566e-16,8.019539391674936e-14,8.019024375426993e-14,11032510.562681828
-9.793960243709434e-15,-6.290097257375034e-15,8.137340381431521e-14,8.136994223471496e-14,11035322.922447968
-9.149792346716993e-15,2.8418958780335806e-15,7.909629466322363e-14,7.909340317098053e-14,11038135.308783144
5.279534262136945e-16,8.158050853904611e-15,7.414482275612569e-14,7.413579327644782e-14,11040947.608552493
4.317251655905585e-15,-4.768174970036236e-15,7.221637926656733e-14,7.221834790306145e-14,11043759.790586464
-7.650561648416052e-15,2.044748139032181e-15,6.787940414213991e-14,6.788081643102153e-14,11046572.1973238
6.382456498699224e-15,-6.536114470189708e-15,8.168969192051042e-14,8.168234460894708e-14,11049384.487329995
-2.876046474184222e-15,-7.558706372318138e-15,8.042139872680002e-14,8.041844417729876e-14,11052196.922480674
3.657239962036793e-15,-1.8630714318856247e-15,8.000958138591704e-14,8.00143826369483e-14,11055009.271082763
6.317783886767802e-16,9.59567824343891e-15,7.776902723276758e-14,7.777584123546383e-14,11057821.54526415
1.3775984722660187e-14,-2.566813466123622e-15,8.100280336574417e-14,8.100395940014362e-14,11060633.986267593
-3.341253092251625e-17,1.180955849358382e-14,8.471827096883946e-14,8.471861617885754e-14,11063446.24053261
1.7053685037471735e-15,-6.120965259827398e-15,9.580060535626823e-14,9.580786411351267e-14,11066258.877945017
-4.729554425820655e-15,1.3777193662353265e-15,9.236741170183003e-14,9.237416993487551e-14,11069071.100985046
-8.399682598083318e-15,7.581364730225712e-15,9.751340446250926e-14,9.752120286463523e-14,11071883.49582847
1.740709584213441e-17,-1.80665375712763e-15,7.35146291996049e-14,7.351114271472579e-14,11074695.913297042
-3.464482059935863e-14,2.4994106597473267e-14,3.0596886090600196e-13,3.0599274782738055e-13,11077508.999657761
5.159514229453936e-15,-5.865846682850099e-15,7.727476710224261e-14,7.727962109870145e-14,11080321.550456773
7.656885841084975e-17,-1.8547429381360247e-15,7.883798334160575e-14,7.882873510053123e-14,11083133.992425036
-2.8232032104613006e-15,3.804879849407636e-15,7.901126568999114e-14,7.900854376606414e-14,11085946.372232005
6.977718635458262e-15,-3.625776726877596e-15,7.283939062441156e-14,7.282763704748276e-14,11088758.652817857
-1.0918431181907952e-14,-4.505727528084833e-15,6.979877194245782e-14,6.980641000354197e-14,11091570.989632623
-1.4069992430353943e-14,3.0010275419541598e-15,8.344029881147505e-14,8.344445879068701e-14,11094383.301652852
3.0717715267373103e-15,-1.6055534645160705e-16,6.821650024259118e-14,6.821021046166543e-14,11097195.752154358
6.374642316225699e-15,1.283080145096582e-15,7.499605384882449e-14,7.49935306523099e-14,11100008.12604046
5.409255759287875e-15,-1.3638625912163002e-15,7.629327967786251e-14,7.629346797088481e-14,11102820.476958456
-1.0563771240305642e-14,8.9814628929407e-18,7.18794095416811e-14,7.188849075718398e-14,11105632.794439996
-2.740354231356655e-15,-2.7657819654953413e-15,6.949492246150323e-14,6.949681280633603e-14,11108445.135470813
-6.377256628862018e-15,2.1898002383076667e-15,9.479443138921687e-14,9.479681743987269e-14,11111257.63940872
-3.888856497198888e-15,1.5636653440121008e-14,8.146989019675319e-14,8.147027274092706e-14,11114069.698278086
-8.666976616420888e-15,4.187219027859682e-15,8.080204025370435e-14,8.080509805667507e-14,11116881.914223257
3.410874173872528e-15,3.718116140453473e-15,7.935986710139966e-14,7.936643785341623e-14,11119694.437910946
3.6841965084169266e-15,-5.9721304295548854e-15,8.915619931239356e-14,8.915883731132923e-14,11122506.947833959
2.2192139732935125e-15,-3.560257830345332e-15,7.452313914352975e-14,7.452249338125119e-14,11125319.335267205
1.2820962820916952e-14,-2.4647879630235466e-16,7.094898824775913e-14,7.095319867621212e-14,11128131.193427444
-4.497959804617355e-15,3.868549708363136e-16,7.447685723238225e-14,7.447624289166471e-14,11130944.013981597
-1.7512395205260715e-15,1.851312250828734e-15,8.147856016097952e-14,8.14785391886101e-14,11133756.341932924
3.139767021149188e-15,-3.685174939953504e-15,8.517372402485952e-14,8.517401015136864e-14,11136568.668772504
9.989904133940954e-16,1.4692134458806134e-14,6.334973568326078e-14,6.334278357528934e-14,11139381.006284684
6.715005806503122e-15,5.713316265811478e-15,7.952845666567361e-14,7.952197872237254e-14,11142193.349184299
-1.0141974436011771e-15,2.0822934612170052e-15,1.1010036396787836e-13,1.1010512112419727e-13,11145005.596442603
9.084321717030017e-16,5.341379272595429e-15,7.723458910664475e-14,7.723216027575532e-14,11147818.002828918
-3.915353740452621e-15,-9.453866258484188e-15,8.372034222010072e-14,8.372371415879729e-14,11150630.243353197
1.2748208076784089e-14,-9.542739914572896e-15,6.838768862500383e-14,6.838648246675354e-14,11153443.173363758
1.2035762490463942e-16,4.403217853279994e-15,7.388825568232098e-14,7.389114878131774e-14,11156256.211354235
-7.664438937229257e-16,3.823291656285058e-15,7.94730871857633e-14,7.947041624480309e-14,11159068.42132358
-2.354287875286356e-15,-6.582610646838001e-17,7.830008679992589e-14,7.829797012209809e-14,11161880.886177722
-8.801383223050268e-15,-4.8058224904028104e-17,7.630517223986954e-14,7.630778859274385e-14,11164693.320029143
9.418174608940306e-15,7.408741765483955e-17,9.277403783456555e-14,9.27800860666784e-14,11167505.655179858
-2.8509010726969565e-15,5.086557310637785e-15,8.256374299577071e-14,8.256534496301917e-14,11170317.983533487
-4.016631458217085e-15,-5.388147521456159e-16,8.009703232676033e-14,8.010409168665348e-14,11173130.360766891
-7.71340030231284e-15,3.737726040533308e-16,8.288823767890972e-14,8.289347775279227e-14,11175942.729363503
-3.85864555078529e-16,-1.0424971320539934e-15,7.774470163664557e-14,7.774609605867486e-14,11178755.10311286
-4.353445318421073e-15,8.377131555584967e-15,1.0251480772949514e-13,1.025089689899107e-13,11181567.334234579
5.013734118099866e-15,-8.082525233810642e-15,9.178341539295762e-14,9.177948207506588e-14,11184379.827027952
-9.362501002498015e-15,-1.060063799114128e-14,7.728171208398028e-14,7.727891341051593e-14,11187192.043620083
-3.862805841358291e-15,-6.075151723120946e-15,8.000922139582303e-14,8.000253722496712e-14,11190004.39138952
4.155768839985614e-15,-7.702606175283663e-15,8.126998340160078e-14,8.125711346207122e-14,11192816.871242518
2.682166968377686e-15,6.1176235592536275e-15,7.428904072259412e-14,7.428774115285208e-14,11195629.1856261
-2.8991233718268495e-15,3.119908803212004e-15,7.760894980574856e-14,7.761904263392626e-14,11198441.465589708
-1.966383759916063e-15,1.2973984557883162e-14,8.088490839488921e-14,8.088315768862176e-14,11201253.749927107
1.766846652026028e-15,1.3739918422554799e-15,8.819891443537859e-14,8.820254339348154e-14,11204066.222851317
-8.734728113820277e-15,-1.8809488968667093e-15,7.617169524892066e-14,7.618205429491929e-14,11206878.463310024
-5.2529000225827636e-15,-2.9152558968011958e-15,8.352672632750734e-14,8.352828161531655e-14,11209690.968916325
8.841435182167677e-16,8.080896487795678e-15,8.397111832637777e-14,8.397352915912464e-14,11212503.244682364
2.2320406633517585e-15,-3.1606879198545424e-15,8.33468776703331e-14,8.334256099132853e-14,11215315.522498764
-2.3390913293319583e-15,-3.0013500482572183e-15,1.0376093067535422e-13,1.0375550433225821e-13,11218127.785050409
-1.3433347322265611e-15,5.137508438405381e-15,8.53803337802049e-14,8.538357426303799e-14,11220940.187921528
-1.9947715731275215e-15,9.221763821118719e-15,9.154254231899233e-14,9.154055464994125e-14,11223752.505711678
3.604734318804211e-15,-2.576336894602932e-15,7.753423007613843e-14,7.753084890537311e-14,11226565.852005998
-2.1957462154702015e-15,-4.195199851880143e-15,8.39471449077063e-14,8.395052600759855e-14,11229378.426370736
-2.3095993468507375e-14,1.067284544097677e-14,3.5950468198016956e-13,3.5956884329297245e-13,11232190.881623557
-2.780580101655194e-15,9.266123092068046e-15,7.04999137778391e-14,7.049613393223409e-14,11235003.09649548
8.676237335750829e-15,-1.5941308932203156e-15,7.646396231588287e-14,7.646003862282564e-14,11237815.583854256
6.271982926505526e-15,-2.9264455018800867e-15,7.688905639513104e-14,7.688412020272975e-14,11240627.973707734
-6.3116124275149954e-15,-1.8176058449251524e-15,9.00701941289882e-14,9.006608434317864e-14,11243440.223943776
6.808844797457947e-15,-1.2554191577221588e-16,7.350198376019759e-14,7.349204501206917e-14,11246252.716607884
-3.2280382655408823e-15,-1.3566978948309569e-15,7.490965675776673e-14,7.490911586290646e-14,11249065.060721919
-9.769080205026212e-15,-7.375832062434094e-15,7.918807067726789e-14,7.91963253940795e-14,11251877.263505144
4.7583960553251204e-15,-1.091615550815451e-14,8.047517587254061e-14,8.048042750458417e-14,11254689.654572597
7.183844443488491e-15,3.1534636787268703e-15,9.515589698867896e-14,9.515712786612558e-14,11257501.962221758
5.578302122781722e-15,5.312940924569551e-15,7.327465013576659e-14,7.326503977007595e-14,11260314.498823522
-5.791159813454398e-15,1.4674650680787782e-15,7.378188198439516e-14,7.378142759774171e-14,11263126.611435067
2.7376673804631306e-15,4.963451513579239e-15,8.338313751425763e-14,8.338917496445524e-14,11265938.98388398
-1.255320669989124e-15,-1.919153190721877e-15,6.606004580217016e-14,6.606282473089214e-14,11268751.359378729
1.3295483452298546e-14,3.3912599335319253e-15,8.575787166126629e-14,8.576961094582701e-14,11271563.835470129
-9.804340750218681e-16,5.732778371602066e-16,6.942481371867688e-14,6.941724359638891e-14,11274376.134286104
-1.4061020613264333e-14,-7.699694833726943e-15,7.717803233812616e-14,7.717880351887528e-14,11277188.299230644
5.105424624841216e-15,3.5136730633117146e-15,6.53208624421629e-14,6.532741344242532e-14,11280000.81065761
-7.804869353313507e-16,5.538238002166661e-15,8.545951209176975e-14,8.54529294270751e-14,11282813.057673454
-3.429948681358498e-15,-1.4047851364190509e-14,7.958652807697936e-14,7.958939840349154e-14,11285625.50596591
1.0722273912873825e-15,1.5571084595899403e-15,8.102030114892758e-14,8.101295977533258e-14,11288437.946084347
4.748276986675322e-15,1.6229218973792788e-16,8.046755612286829e-14,8.047573862004033e-14,11291250.138857273
5.403725288998596e-15,4.915455834154344e-15,7.585498062289396e-14,7.585137155023013e-14,11294062.74551477
4.546294413388405e-15,-1.4234410168409599e-15,7.590968205083399e-14,7.591323918466199e-14,11296874.888478503
-9.022525369040869e-15,1.4683081092701535e-15,7.262287743384686e-14,7.262632457283326e-14,11299687.273444325
-3.553702659397841e-15,-3.903167885483175e-15,6.70447136628253e-14,6.704556312784405e-14,11302499.60582533
-6.585354343152055e-16,-7.883279389242356e-16,6.487444238242216e-14,6.487383027932993e-14,11305312.06188215
-9.076452651234467e-15,3.336848440573671e-15,9.187412629599598e-14,9.187313634230656e-14,11308124.353501933
3.422599073125199e-15,4.74475968660109e-15,7.401102734415027e-14,7.401209271954309e-14,11310937.537485406
-1.49848293663706e-15,-1.2400170636395214e-14,7.512394199203479e-14,7.513047234702922e-14,11313750.042119374
-2.444534698195884e-15,-3.98052742661669e-15,8.048865941575946e-14,8.049303627056873e-14,11316562.453230811
1.322312922840852e-14,-6.465608497832806e-15,8.266673963595133e-14,8.266502692195592e-14,11319374.843753994
1.0213447339466695e-14,1.2823856625387227e-15,8.538697731659411e-14,8.539813076935484e-14,11322187.204035304
9.513693038395658e-15,5.408226769316202e-15,8.162894589756006e-14,8.162888607166467e-14,11324999.572793698
1.270339650688361e-16,1.6624297504431015e-15,8.123579928446964e-14,8.123062047958873e-14,11327812.013052555
7.175728002307024e-15,-4.393996591906847e-15,8.650694878677014e-14,8.651159953306546e-14,11330624.273093324
2.4299043657842456e-15,-2.2647361143270536e-15,7.461748691086423e-14,7.461695968210917e-14,11333436.670997089
-7.488983119191725e-15,-5.21476718552212e-15,8.818855754738281e-14,8.820074018216203e-14,11336248.93689259
9.183075945717127e-15,1.3159464640729337e-15,9.094169886667924e-14,9.093758717690471e-14,11339061.233022343
1.0635769230442809e-15,1.1109339785861694e-14,8.413662128515385e-14,8.412559659541613e-14,11341873.77374111
6.087264767350258e-15,-7.343244514830078e-15,7.803723087774716e-14,7.803910325761516e-14,11344685.936919294
-1.1036969246311272e-14,-1.49157707918032e-14,7.587146590489142e-14,7.58675960678695e-14,11347498.211001458
-1.1426136388992438e-14,2.9526769308817862e-15,7.558735283870121e-14,7.559176553437094e-14,11350310.692715032
9.754733825642557e-17,5.349978895284596e-15,7.708698367189516e-14,7.70892138813874e-14,11353123.091470784
-1.0840445486246497e-14,-3.602977028857122e-15,7.930857786556734e-14,7.930873820054441e-14,11355935.405299567
2.9382086636244754e-15,6.4730235453496206e-15,6.940754480637085e-14,6.939988358141848e-14,11358747.693413163
4.35167587312615e-15,-9.558396866992314e-15,7.067434286089295e-14,7.066809056635756e-14,11361560.144681467
-1.1248408248059191e-15,4.124400685603184e-16,8.285263497221019e-14,8.284421087132921e-14,11364372.31686516
9.192907953303838e-15,-5.162404800926545e-16,7.903978794915893e-14,7.904284691623365e-14,11367184.815720085
4.338364323222249e-16,-1.7836656014661004e-15,8.007759558607086e-14,8.008396436462286e-14,11369997.21403823
3.2121526071686333e-15,-8.569256961345599e-15,7.862866432606748e-14,7.861517940631454e-14,11372809.611096501
-3.988618493757815e-15,-9.08672271076987e-16,7.940661425029755e-14,7.939601974664782e-14,11375621.851342877
6.420239109111405e-15,5.3672906304701686e-15,7.30986037294016e-14,7.309892534458523e-14,11378434.317174556
-1.3900308553341387e-15,1.3397956412958925e-14,7.879256947613618e-14,7.879029533956695e-14,11381246.595596904
-1.737187625072716e-14,1.5245921467798447e-15,7.526391035080768e-14,7.52676519474137e-14,11384058.96845325
8.900216819763999e-15,-3.902891781607729e-15,7.77825807837992e-14,7.777085996620284e-14,11386871.30982968
-5.2759027021028585e-15,-1.2014221633621286e-15,7.180972154796374e-14,7.180835894505623e-14,11389683.598868227
-3.603972508631733e-15,1.941866827130051e-15,7.959213651285924e-14,7.959089568246947e-14,11392496.03821038
-4.99941853828278e-15,3.620185916972103e-15,7.673412625507227e-14,7.673617663884006e-14,11395308.433601776
7.472729690068555e-16,1.149666661847755e-14,7.348354638658554e-14,7.348261595494545e-14,11398120.705466555
-9.07857587966725e-15,8.748609212790966e-15,7.775181934160743e-14,7.774950726292106e-14,11400933.111382809
4.0108039168965065e-15,-1.0077477949507521e-14,9.157381911818076e-14,9.157615286363183e-14,11403745.38527187
-3.8006426571934503e-16,-5.400531387312528e-16,8.284150158847079e-14,8.284674931488785e-14,11406557.940682208
4.680519150425529e-15,-9.515906725634412e-15,8.29027602395145e-14,8.290228017071616e-14,11409370.13751663
9.040197656440913e-15,-3.337805351988165e-16,7.264369408569502e-14,7.264615631169813e-14,11412182.536162134
1.083659039621021e-15,3.0436249245811005e-15,7.965190463533473e-14,7.965774345171228e-14,11414994.891474046
2.0439523428783168e-15,4.1464370331188035e-15,9.646135473396599e-14,9.647185079451133e-14,11417807.11483327
1.678146688462238e-15,-2.1711144566550908e-15,7.868158172487e-14,7.868022923236849e-14,11420619.534712624
8.07018898333241e-15,-1.7132581857814244e-15,7.390997222512513e-14,7.390668180025254e-14,11423431.879175177
6.097618424567856e-15,-3.222284221054798e-15,9.243462495926544e-14,9.244698313530465e-14,11426244.216385726
-3.562856874565816e-15,-7.677901821114003e-15,8.837850242338108e-14,8.837181427704099e-14,11429056.548993232
-2.322310191398266e-15,-7.24088810198477e-15,7.79496034284052e-14,7.793978616661086e-14,11431868.884494236
-4.578904357923247e-15,-9.01493429444137e-15,8.958222593784267e-14,8.957899286218348e-14,11434681.270998903
7.0530118352476805e-15,-2.176121828474409e-15,8.17215877357839e-14,8.1721613735873e-14,11437493.610898897
2.20851721395827e-15,-4.423852672798851e-15,7.952676226308045e-14,7.952110992499485e-14,11440305.776096545
4.062304792466773e-16,-1.8815790497447947e-15,8.070155292725832e-14,8.069302984258173e-14,11443118.238255782
-1.598825485457713e-14,-1.776221655292094e-15,9.037253983883357e-14,9.036512950072919e-14,11445930.651157139
-7.766760881425351e-15,9.982733910540916e-15,8.392195907249213e-14,8.392446704803009e-14,11448743.086563606
-3.9792082154972606e-15,5.827633093173519e-16,8.70756547227668e-14,8.706554382782019e-14,11451555.559268968
9.15316235472354e-15,-3.8486837896259903e-16,8.185174615354757e-14,8.184851457492506e-14,11454367.59032915
-1.0659412980909958e-14,4.68533163453024e-15,8.046515531011197e-14,8.046317043579534e-14,11457180.524549218
-3.159984085308972e-15,1.90284480544047e-15,7.483901760587013e-14,7.485030518799894e-14,11459992.421983106
3.630293160258379e-15,-5.893855744122064e-15,7.534189597975685e-14,7.534994913859584e-14,11462804.84387386
2.443123705133148e-15,1.1720588519485359e-14,6.92468599417568e-14,6.92471428094874e-14,11465617.171706658
5.772641213318464e-15,-4.162838444233695e-15,8.905097006728447e-14,8.904545118112785e-14,11468429.396852855
-1.297888120416938e-15,4.5509781150586344e-15,7.756905609683216e-14,7.756803696570556e-14,11471241.914803771
2.0170928489979063e-14,-2.7629171129930776e-17,8.638633234408745e-14,8.637542256282933e-14,11474054.247850241
-8.099536737442756e-15,-7.611464671734276e-16,7.264976347837921e-14,7.265025540360005e-14,11476866.6258563
2.171983496147046e-15,1.4191484848013692e-15,7.268170566944202e-14,7.268372415769221e-14,11479678.841024514
-1.9624547948225462e-15,2.47605125263572e-16,8.875529767450594e-14,8.876712589105814e-14,11482491.24225057
6.450501945447174e-15,3.1405323726902142e-15,7.45700299255778e-14,7.456636195531496e-14,11485303.556303913
4.965373431077426e-15,-3.7552004637391595e-15,6.780473750623255e-14,6.779977350402166e-14,11488116.070363108
5.808521839064009e-15,1.9985399936341244e-15,7.865135200542298e-14,7.86568348442358e-14,11490928.331008619
1.5762910359585615e-14,9.912335626698858e-15,7.948228466982574e-14,7.948221723389474e-14,11493740.651992626
-3.348260205732327e-15,5.788217914006606e-16,7.208440296185179e-14,7.20884314920849e-14,11496553.114070091
8.784689153702408e-15,-6.047235625537934e-15,6.985940370160021e-14,6.985186671793417e-14,11499365.345226392
-9.683455848364806e-16,-7.676086704403219e-15,8.616842241131583e-14,8.618141335296908e-14,11502177.145957125
-1.3935974738176445e-14,2.5220036670338243e-15,9.374111922005722e-14,9.373605719238338e-14,11504990.00617825
-5.2207977971397856e-15,-1.0667989898099513e-14,8.511096517797714e-14,8.511695965026721e-14,11507802.930663645
-2.372434485473575e-15,-3.956014017762931e-16,7.601366945647002e-14,7.601287247652732e-14,11510614.892521987
