Index,c_T_M,c_T_Q,c_T_X,c_T_X_1,c_T_X_2,c_T_Y,c_T_Y_1,c_T_Y_2,c_T_Z,c_T_Z_1,c_T_Z_2,c_T_u
12,1.6128341142320527e-16,5.479385270428261e-17,-5.1871874515419054e-17,-6.065973827817635e-17,-3.8557004734573686e-17,1.228792479281462e-17,1.7969168057948972e-17,-9.67510779295328e-17,8.170455960532493e-17,8.894080444931931e-17,4.269454122983652e-17,2.1535308190253497e-17
13,-7.274960365354669e-17,5.47676951849041e-17,2.550172171819802e-18,-5.39911612521204e-18,1.457459455460438e-17,-4.4802030003741245e-18,-3.696334462991684e-18,-1.954942601959851e-17,-1.4944027777628496e-18,1.463336159830346e-17,-8.843986904747632e-17,-1.0359831576708865e-17
14,8.114173261301396e-17,5.4745730687759444e-17,-1.6971324519142356e-18,-1.3094132043048808e-17,1.5534423144505657e-17,-1.463218624162007e-17,-1.6470003942649652e-17,2.0716922385508143e-17,1.5932477967590229e-16,1.835113628430972e-16,2.884005920750505e-17,9.056420860155333e-18
15,6.560379430736752e-18,5.4802845801608303e-17,-4.1492317857279386e-17,-8.162339414135639e-17,1.9285189336106133e-17,8.51372589425143e-18,1.1101029239593226e-17,-4.1166789409384725e-17,1.1478467273496184e-16,1.4248976007934315e-16,-3.459866923769859e-17,-1.632586208139131e-17
16,2.868128719974446e-16,5.4832005813481246e-17,1.5021246576085142e-17,3.6261640613667406e-17,-1.7114056881304702e-17,1.7210346635303082e-17,1.6600127279872552e-17,2.893916929865612e-17,5.952915435209231e-17,5.299970626586072e-17,9.473914567228985e-17,2.109469413849749e-17
17,5.616609691117451e-17,5.483033048325986e-17,-2.161441511141593e-17,-2.6402056247553568e-17,-1.4373597299702838e-17,2.5602034420658178e-17,2.839313603617642e-17,-2.8063559846195204e-17,2.6362790355475785e-17,2.6054975540602733e-17,2.802249716468689e-17,7.261779521190273e-18
18,2.0130679310608247e-17,5.4753012945768845e-17,5.0678880723994956e-18,2.4483110759391348e-17,-2.43208793117621e-17,3.0893736633137204e-19,-3.447148011437256e-19,1.2866112889616103e-17,-1.177876118776e-17,-7.00666459758449e-18,-3.751779467402287e-17,5.094822888936507e-18
19,-1.2134029554164108e-16,5.4769277683971553e-17,3.6348294242723804e-17,3.6376952584195235e-17,3.630493162357955e-17,3.167353997649741e-17,3.385010454560029e-17,-1.0157247238237004e-17,4.016174509192888e-17,5.2407153550700257e-17,-2.5875019527488567e-17,-1.4740479770811147e-17
20,-2.921669916394451e-16,5.470198900735615e-17,8.108092356840461e-17,1.1358728325130512e-16,3.1899246699770535e-17,1.4851081352844403e-17,1.779604601375589e-17,-4.175167136967216e-17,1.5742169766632168e-17,2.0114823942611757e-17,-7.829216683297888e-18,-2.0330562673740053e-17
21,1.7163196302872567e-18,5.4824837033848774e-17,3.731135640289731e-17,5.304667019097699e-17,1.3502864558116953e-17,-9.460250382913361e-18,-6.8493687910763634e-18,-5.963853650221546e-17,2.6299279937887555e-17,2.0970286287344826e-17,5.504620209258365e-17,4.663122602992174e-18
22,-1.7378828839702741e-16,5.4719185450783955e-17,-1.674460473919027e-17,-1.7304292310825296e-17,-1.5897740641773374e-17,-3.089170301805289e-17,-2.975254742748192e-17,-5.278453147327634e-17,-2.398043634831234e-17,-4.50697676467225e-17,8.974122698414686e-17,-1.389251859934419e-17
23,3.7692722633647106e-17,5.478067408251447e-17,1.6055272685864337e-17,3.7785092083927946e-17,-1.6832665239129562e-17,4.708612625190192e-17,5.096865140178484e-17,-2.7511100791401076e-17,9.412593126388401e-18,1.0000705793513918e-17,6.241807299350956e-18,9.604852887605235e-18
24,2.9855566265492105e-16,5.4797158618366316e-17,8.272504783348907e-17,1.449616150594971e-16,-1.1419173772858575e-17,-2.700398474769314e-17,-2.6697858328700272e-17,-3.2889046906966865e-17,2.866100394980067e-17,5.1239213658046214e-17,-9.311160701882601e-17,2.5413324592608888e-17
25,-9.974249922433953e-19,5.4769517566115105e-17,6.775645119229383e-17,1.584637965842907e-16,-6.948669744451822e-17,1.2361628228478275e-17,1.06598070292307e-17,4.507047943790225e-17,7.059660432795238e-17,8.722541283826896e-17,-1.9075314233658654e-17,1.9276857527914704e-18
26,-2.462119513704839e-17,5.474907570096412e-17,5.4337417596299784e-17,5.5485977567328335e-17,5.259868315225669e-17,1.5667756513489558e-17,1.7264979293211717e-17,-1.5013330485094277e-17,3.061389023604918e-17,2.314180274058978e-17,7.090957285246003e-17,-1.0657962592012784e-17
27,-2.382624792014322e-17,5.474990742813224e-17,2.853934383748168e-17,1.3072032985908495e-17,5.193376976598332e-17,6.193660612492842e-17,6.549784602800385e-17,-6.532529923720151e-18,-2.76646296065373e-17,-3.781138199533937e-17,2.7042672069160557e-17,-8.726064813249458e-18
28,2.1242649512914067e-16,5.469917401407002e-17,4.978234828279662e-17,5.3012936613246595e-17,4.4894717174578775e-17,-5.680965604841615e-17,-6.036280590041867e-17,1.1485652729925642e-17,-3.5018903738266465e-17,-4.851594000382223e-17,3.777332884763728e-17,2.3403605552850932e-17
29,-3.618922859978557e-16,5.4827790676088437e-17,-8.622658455225687e-18,-2.536301545286192e-17,1.6721512345999156e-17,-7.177087168210651e-18,-1.0068154106695236e-17,4.835385960818055e-17,-3.708537066975173e-18,-9.602739571680389e-18,2.8080483701916996e-17,-4.349856097367779e-17
30,-2.1129863353623529e-16,5.47744787320773e-17,1.3326984759643128e-17,4.747478269032388e-17,-3.832403979913418e-17,-3.2234237740031666e-17,-3.459039121737085e-17,1.3063414341183049e-17,1.0720985874201348e-17,4.93916989122215e-18,4.1891187424435713e-17,-2.193351630566878e-17
31,-1.9178848389987761e-16,5.4775616483400886e-17,-4.584279647662288e-17,-6.327534279393184e-17,-1.9470067097362238e-17,-1.6906789048759623e-17,-1.5166061872255324e-17,-5.0366539704052194e-17,4.247436470035903e-18,4.872407357809676e-18,8.76701060050743e-19,-7.681177028770371e-18
32,-2.5146451655697114e-16,5.4808513736057604e-17,-5.886963116418652e-17,-1.0400099864016553e-16,9.452695357551074e-18,-3.0482747774024883e-17,-2.694777414033224e-17,-9.838649189863889e-17,8.72606141283485e-18,2.0825319245500713e-18,4.455378046347455e-17,-2.5874310011813315e-17
