Index,C_c_0,C_c_2ws,C_c_ws,C_s_2ws,C_s_ws,S_c_0,S_c_2ws,S_c_ws,S_s_2ws,S_s_ws
55,-1.5762388932773126e-16,2.0511829751392374e-16,3.4093856288047007e-16,-2.227659612663228e-16,-2.986505674258547e-17,3.1698309700836746e-17,2.3362726924617735e-16,2.525598427279164e-16,2.584491872911363e-16,-6.090807989850475e-16
56,-1.576310432321007e-16,1.705556382595759e-16,2.8192116507540587e-16,-3.1253413070618285e-18,1.7977255596291574e-16,3.169182152723248e-17,3.954682754475294e-16,1.7781785001100995e-16,-1.0104919727944051e-16,1.3198015093473428e-16
57,-1.5761722620490676e-16,1.229290000450625e-16,1.9999209023289956e-16,-2.5716097896638544e-17,3.8901490897544045e-17,3.172102616492464e-17,-2.1623531182507116e-16,-2.6463091041890867e-16,-2.959464219530444e-17,4.622813292020122e-18
58,-1.576155308184675e-16,-1.4986795152500996e-16,-2.946205173119837e-17,1.1077765578644898e-16,9.886945263203008e-17,3.17161985844126e-17,3.764106904201027e-16,-1.4388509975451574e-17,3.363982040264321e-16,-3.0551053741501398e-18
59,-1.576125066082786e-16,-1.2312126834801427e-16,1.3425566156017124e-16,-1.4649495941589545e-16,-3.427655248422808e-16,3.1698926162492515e-17,-6.263825148123281e-17,4.192908062891189e-16,9.610411002169991e-17,-2.493273541762347e-16
60,-1.5761206791637837e-16,-3.349858495048998e-16,-3.0529612084732916e-16,-1.46018962600682e-16,1.2934948018263401e-17,3.1719326038209963e-17,-2.2229837835518673e-16,8.538332232100537e-17,1.6917655417567312e-16,-1.6173650084755574e-16
61,-1.5762774614615743e-16,6.178549554213179e-17,4.984278824691949e-16,2.1568954547011586e-16,-7.802122252683674e-17,3.170846258706513e-17,1.3888886429837114e-16,-2.8538331483994457e-16,9.463357204724092e-17,8.776790091036816e-18
62,-1.5762882895763088e-16,-2.0667299129244017e-16,4.3829529601491574e-17,5.128577497032894e-17,3.3240619254392807e-16,3.1692926398109184e-17,-2.3350106145857732e-17,-4.507798476605574e-16,-2.7586565233886503e-16,-2.7048036348863677e-16
63,-1.5760530646649086e-16,-2.4099089663318273e-17,-2.224242100427225e-16,1.1169939429875194e-16,-1.2016685070801321e-17,3.1706764476256767e-17,1.1949380241654788e-16,3.659538684104004e-17,-1.4094284356788713e-16,-2.9519039556998977e-16
64,-1.576109424568308e-16,4.812647993157686e-16,-5.359187668131823e-16,-1.4582052519860508e-16,1.257556975514073e-16,3.17169278291266e-17,2.29052326857184e-16,5.4243305429657496e-17,-1.7274295426660177e-16,-6.605087746353441e-16
65,-1.5760372544790648e-16,-2.1282834464017875e-16,-3.7128838104733176e-17,-2.1718675503290494e-16,4.8618146695367266e-17,3.170037757795566e-17,3.054919150257405e-17,-1.0868601313936121e-16,-2.41845043769641e-16,-1.4511701368307233e-16
66,-1.5764570497056503e-16,2.775144406416311e-16,-1.5513307895755232e-16,2.5205639347545896e-16,4.87318513420861e-16,3.173482236492297e-17,-1.373249585295405e-16,3.6337977874207924e-16,5.147832521548486e-16,2.0135987539760384e-17
67,-1.5761827847086218e-16,-4.170665209654508e-17,9.091503126985605e-17,-1.684574225192425e-16,-5.928180347278376e-17,3.1706650026911886e-17,2.6243339799933543e-16,-1.8091026414884772e-16,-3.058717664360863e-16,-3.614019792758299e-16
68,-1.5761489521837683e-16,2.835285574181138e-16,7.56083367942196e-17,-2.4769776279647697e-16,-4.203861352590305e-16,3.170593803842535e-17,-8.42859476355687e-17,2.991078878466408e-16,-1.63861250825827e-16,1.2839099556448216e-16
69,-1.576108524463512e-16,1.2465630001158187e-16,-7.00661571213468e-17,2.2479798698553977e-16,1.1868620740960594e-16,3.17128292525789e-17,-4.241862423469719e-17,-2.2495829485925915e-16,3.2820665576844644e-16,-4.763012469550242e-18
70,-1.5762270822672481e-16,-1.298075718337234e-16,-1.4507948383141405e-16,-8.724074638168263e-17,2.6703325265750248e-17,3.1725948873286414e-17,2.953675667135721e-16,4.484469515136079e-16,1.7128480451075203e-16,9.07341783563817e-17
