Index,c_T_M,c_T_Q,c_T_X,c_T_X_1,c_T_X_2,c_T_Y,c_T_Y_1,c_T_Y_2,c_T_Z,c_T_Z_1,c_T_Z_2,c_T_u
58,-8.342218024979759e-17,5.4772866077251297e-17,-1.5717749090624085e-17,-2.7507145856065462e-17,2.120503822932514e-18,4.0851745080165645e-18,4.341964069527005e-18,-8.499817374853389e-19,3.254942573130151e-17,2.3670248104815745e-17,8.042898514412071e-17,-1.9128750496974404e-17
59,-1.0040712331715401e-16,5.47718151360223e-17,3.282672172142957e-17,9.53631383128843e-17,-6.179289997181439e-17,-2.2238056691004474e-17,-1.978590167254216e-17,-6.936706651707251e-17,-2.8499056932847316e-17,-3.130208895342353e-17,-1.3384133676477307e-17,-1.2702360384246131e-17
60,-2.895064839109721e-16,5.4771662686497975e-17,-7.173823294768406e-18,-3.598720254912476e-18,-1.2583350305575237e-17,4.054205430378906e-17,4.499295566307661e-17,-4.4997816824385726e-17,-3.3750126906937794e-17,-3.1200381053637994e-17,-4.749926988082317e-17,-3.301777636388903e-17
61,7.564720977894656e-17,5.4777111017481334e-17,2.9805211359626604e-17,2.1706817331149737e-17,4.205830980078694e-17,-6.970206987935658e-17,-7.34557109829515e-17,2.4418507309911726e-18,4.3519982214024153e-17,4.6087137506633425e-17,2.9676868079570634e-17,3.986869144781516e-18
62,-2.458469530649574e-16,5.477748730456113e-17,-2.92470522580058e-17,-9.248099770305632e-17,6.643359124023184e-17,-9.861880706840116e-18,-6.459368290105367e-18,-7.52521897473639e-17,8.463603173468886e-18,1.0958410422907082e-17,-4.9892986254530005e-18,-1.4015972226530414e-17
63,-4.790047142253754e-17,5.47693130196393e-17,-1.3325155376550627e-19,3.3432440470683043e-18,-5.393237925991998e-18,2.7096770043529623e-17,3.2779724134954076e-17,-8.212693658246103e-17,2.4127738319774578e-17,2.3867199187767293e-17,2.553265755722476e-17,1.835570720584977e-19
64,4.2835742147875437e-16,5.4771271578814907e-17,-2.4246523616152303e-17,-3.498735173190559e-17,-7.994096451149367e-18,6.598561742679243e-17,7.898092267701719e-17,-1.8376465854145414e-16,-1.86275527019109e-17,-3.1157980241785736e-17,4.894240961504545e-17,4.626071252402836e-17
65,-2.457008482539357e-16,5.476876360094472e-17,-1.7699619841528035e-18,-1.3526386733204217e-17,1.6017579774036036e-17,3.204468691047172e-18,5.471855200882824e-18,-4.037399576220305e-17,-3.812617479920731e-17,-4.640705149618776e-17,6.5275523040623115e-18,-1.5139238348020678e-17
66,3.5564132287946236e-16,5.4783351876355294e-17,-1.0294094522893129e-16,-1.3558021279755697e-16,-5.3553023302176e-17,2.2008998491782164e-17,2.2862706948393175e-17,5.60217065501046e-18,4.0842360147604746e-17,5.3857768767652534e-17,-2.934270287903475e-17,1.6407677135445645e-17
67,-9.385284273818364e-17,5.4773820912069025e-17,2.0539514261341942e-17,1.6493195535384127e-17,2.666161453756248e-17,-1.770874508997083e-17,-1.3398584822102702e-17,-1.0054811361816355e-16,-2.1591875226072185e-17,-3.599488504987856e-17,5.607505951930426e-17,1.3530947769533852e-18
68,2.413795995826839e-16,5.4772645200295425e-17,5.287940913281046e-17,1.1695849861205387e-16,-4.408096604375225e-17,-8.824906152891892e-18,-1.1142763739348203e-17,3.57205359954985e-17,-4.746424832267168e-17,-5.2926444947552475e-17,-1.800967242102869e-17,2.8291362314085916e-17
69,1.7689694284933017e-16,5.477124029933427e-17,-6.688109541816707e-18,-3.3020500583429126e-17,3.315318438554772e-17,9.749754697889248e-18,1.0325986101930831e-17,-1.3251502382823184e-18,3.9101408009326443e-17,4.8033369975516024e-17,-9.063735396565913e-18,5.7494012930213886e-18
70,-9.348786074402282e-17,5.477536029352058e-17,-3.077109605053831e-17,-7.429314549365559e-18,-6.608978113018216e-17,2.157211148078633e-17,2.1381060347350817e-17,2.5243775622670832e-17,-5.852070960076898e-18,-1.8641034575461196e-17,6.311221822299298e-17,-1.4561413668909127e-17
71,-2.570409336169246e-16,5.477471028040575e-17,1.9068281485046015e-17,3.938135747826453e-17,-1.1665771030677533e-17,-4.4674011932171226e-17,-4.343257978770853e-17,-6.85338182763505e-17,6.25011620069247e-17,5.983374860794121e-17,7.688517960909899e-17,-4.520609191078879e-18
72,-2.061041935573709e-16,5.477242766785931e-17,-3.782887140167827e-17,-3.52949916706982e-17,-4.1662951934197867e-17,-2.7407152696877883e-17,-2.7792257735291926e-17,-2.0006137888882443e-17,4.833362398494849e-19,2.2287503586380274e-18,-8.928821335631943e-18,-2.1804446275738253e-17
73,-2.483991383321126e-16,5.476870468125889e-17,1.1431068222627233e-17,-5.813362187860506e-18,3.7522409750737094e-17,2.4265938379073734e-17,2.8380875615388896e-17,-5.482108384626391e-17,5.727643831561794e-17,6.055600444120427e-17,3.959117549014663e-17,-2.143281074481774e-17
74,2.767771597096374e-16,5.476914844959135e-17,3.9855132459515095e-17,6.395173432233005e-17,3.394083715685901e-18,1.868963177677506e-17,1.771778291837538e-17,3.736699703438981e-17,1.4441677037433875e-17,1.7907720406102465e-17,-4.249196773255859e-18,3.5641114193718594e-17
