beta_3,beta_4,sigma_3,sigma_4,time
1.9543808160336125e-06,-4.8877193332056075e-06,1.5936622399374355e-06,1.5936354361713354e-06,2991007.7246913733
-8.333078582933716e-07,-5.29347098687095e-06,1.27258782019968e-06,1.2725591986365301e-06,2993508.3061197866
-2.75087011484737e-06,5.751778938621687e-06,1.3844969107503677e-06,1.3845468652575845e-06,2996008.0595266656
5.262189851178281e-06,-7.772872022991786e-06,1.3560168838719107e-06,1.35601077494058e-06,2998508.1843229923
6.077459183778635e-06,-1.3072072231021144e-07,2.0024736084869087e-06,2.002396836123325e-06,3001008.283238941
-3.9697465670358595e-06,-5.096539636157058e-06,1.4273532539876354e-06,1.4273960446384203e-06,3003508.101585947
5.072236986178762e-06,1.1359424083083053e-06,3.1777495762910824e-06,3.177846602618032e-06,3006008.1005560234
2.12551122852415e-06,-6.741614462623965e-07,5.706038206320087e-06,5.706058234428178e-06,3008508.205214642
2.271153032459642e-06,-1.1266943599963497e-06,1.3745586465916022e-06,1.3746045815123308e-06,3011008.220128361
-8.764876588920428e-06,-4.4992826785726505e-06,1.2546192331909456e-06,1.2546890223183387e-06,3013508.221528973
-1.668770790105886e-06,8.061237837405704e-06,1.4394521921833174e-06,1.4394595667968156e-06,3016008.2427345826
8.51969460033771e-06,-3.901664398011538e-06,1.419754139777143e-06,1.419713109222428e-06,3018508.276793178
3.2061168842615286e-06,-8.801364364273834e-06,1.2442799785987925e-06,1.2442497511185146e-06,3021008.245466801
-4.378432335309945e-06,7.808082822319325e-07,1.5430943580195164e-06,1.5430683377658174e-06,3023508.244023397
6.855380372541797e-06,-4.911253776116271e-06,1.2978436704642553e-06,1.2978791203398006e-06,3026008.264267984
-7.745648284312022e-06,-5.964039224571864e-06,5.1742310286046365e-06,5.174346037719039e-06,3028508.3135108226
-4.0686272227046935e-06,2.916260226098208e-06,3.139218226167856e-06,3.139220757165926e-06,3031008.2616188726
-3.591997857060897e-06,-6.033496282624129e-06,1.9210019994916137e-06,1.9209896686845823e-06,3033508.4051522445
-9.514329799429547e-06,1.271955142062547e-06,1.3234542417621654e-06,1.3234380924567507e-06,3036008.324563584
-4.8868276328916875e-06,3.351048694396363e-06,1.4456611665456164e-06,1.445626314992054e-06,3038508.134294117
3.931460855288993e-06,-4.68776226301938e-06,2.496636460950194e-06,2.496637062981124e-06,3041008.610890299
1.640038935035007e-06,5.19051248471766e-06,1.6079907069408737e-06,1.6080290142600405e-06,3043508.3970059655
4.374352424372787e-06,-7.179303661796582e-07,2.159494274181386e-06,2.1594523329541484e-06,3046008.3642372056
-1.2133252796831903e-06,-7.586237077848402e-06,1.1068355427372436e-06,1.1067571176001964e-06,3048508.431536773
-9.425757422279282e-06,8.660744886260584e-07,1.3719713544796839e-06,1.371995103200554e-06,3051008.414693702
4.792780668154242e-06,-3.2906919078499556e-07,1.2079667816057226e-06,1.2080028387636667e-06,3053508.4190614857
-5.4166829620321e-06,-7.4934809373499094e-06,1.1060342593596751e-06,1.106018758677672e-06,3056008.39838924
-8.851682297361835e-06,3.585018234827229e-06,1.1371113235926226e-06,1.1371006489627983e-06,3058508.4247465683
3.194677278168906e-06,1.7779892316553322e-06,1.2495914223968443e-06,1.2495974332763366e-06,3061008.4065833637
-8.445715082215348e-06,-2.723823916149019e-07,1.0893825778956104e-06,1.0894001217266713e-06,3063508.469121868
-4.822173583013852e-07,8.904716005140203e-07,1.2960448755362032e-06,1.296040040529205e-06,3066008.455910684
-6.596549856048923e-06,-1.0305558039220329e-06,1.3420297805048342e-06,1.341965696233163e-06,3068508.460168067
5.992829116420014e-06,5.461687205519423e-06,1.4918518041375278e-06,1.4918957237346875e-06,3071008.3984533893
-8.984761439620143e-06,-1.5859276389517618e-06,1.2492978104185714e-06,1.2493779880460966e-06,3073508.4797534333
-2.417972512374407e-06,7.317033500305416e-06,1.8839469725732113e-06,1.8839603330316903e-06,3076008.498439844
-1.2343262192710363e-08,1.23269499249815e-07,1.0987517689395043e-06,1.0987754816608022e-06,3078508.5069460487
3.5234945159015466e-06,-3.875148476671395e-06,2.4025521160088973e-06,2.402518417558568e-06,3081008.572624658
2.4493041633803114e-06,-2.856752824601127e-06,1.14748119105783e-06,1.1474850745637145e-06,3083508.577997467
-1.8607075850646647e-06,-4.020380724780142e-06,2.523941854277144e-06,2.5238774662841354e-06,3086008.5186467576
4.764320415515543e-06,6.573271533514504e-06,1.3897713190947701e-06,1.3897764712192019e-06,3088508.5810601315
4.203498398900965e-06,-1.1081482064038248e-06,1.4661546143713565e-06,1.466166717852861e-06,3091008.5372300227
7.667509142339769e-06,-1.6595781611098617e-06,2.9457222345103556e-06,2.945710877824457e-06,3093508.568676605
-6.8785227517890225e-06,-3.472447207544546e-06,1.4589123007602075e-06,1.4589434149781749e-06,3096008.6208944726
-2.3528566924429855e-06,1.5908116216642542e-06,1.702617194790992e-06,1.702659537340784e-06,3098508.5500965514
-2.1342559796460622e-06,-3.3344668772906945e-06,1.2398221806751729e-06,1.2398189291584228e-06,3101008.636726356
-7.47520657129406e-06,-3.565209974728373e-06,1.1989099503140457e-06,1.1989555030667626e-06,3103508.6287645577
-3.8630797498772547e-07,1.0906523418319081e-06,2.7405972614872144e-06,2.7405715985253287e-06,3106008.6120372093
6.992851195921721e-07,1.1221194762129112e-07,1.405217758446566e-06,1.4052049663518117e-06,3108508.5917700725
-1.5524314872555483e-06,1.0513651608555385e-06,1.470428108166552e-06,1.4705030352097076e-06,3111008.751248057
3.304401153337359e-06,1.959899278963069e-06,2.062940431494452e-06,2.063042477078551e-06,3113508.625586443
-9.92531512237299e-07,-2.671477283281131e-06,1.3916626278383394e-06,1.3916883525282337e-06,3116008.6798712686
-9.86341789211289e-07,-1.6976016276466327e-06,1.4387113769532819e-06,1.4387732283505592e-06,3118508.790211391
-2.8514954110104337e-07,-1.5566388514766922e-06,1.6113603211441221e-06,1.6113707639503052e-06,3121008.7733129193
2.53912676213925e-07,1.8067331272732266e-06,1.6442077411290797e-06,1.6443232484735885e-06,3123508.741646849
3.1552389800794545e-07,-1.22762693604313e-06,1.3214075911189563e-06,1.3213139036891766e-06,3126008.7279707626
-2.115165320443287e-06,8.629797348219343e-07,1.8405202985425298e-06,1.8406336129281499e-06,3128508.7027364695
-6.417595180074904e-06,1.2309048934392762e-06,1.348734393677986e-06,1.3487145233328085e-06,3131008.783526949
3.8165524247396845e-06,6.328279312616846e-06,1.306161714607336e-06,1.3062794510620583e-06,3133508.7686132714
4.298676289933792e-06,-1.875263620430775e-06,1.5367456005267305e-06,1.536801406353187e-06,3136008.5502316114
1.971130444300332e-07,1.0357500674191826e-07,1.4609501702893792e-06,1.4608642544495117e-06,3138508.7563275755
-9.631748893090182e-07,-2.8610340337098923e-06,1.5218888259741144e-06,1.5219688491906711e-06,3141008.748453766
-2.7050212425353868e-06,1.3138733100682878e-06,1.4239560244501334e-06,1.423934852407489e-06,3143508.811391507
-3.2037434930359786e-06,-3.6148355198435155e-06,1.3709471223150682e-06,1.3708708389578934e-06,3146008.819741698
4.953517133888932e-07,3.480207689836376e-06,1.7366627312028784e-06,1.7366785663120317e-06,3148508.7699687527
8.441880816325343e-07,2.8115776425407394e-07,1.8520217664884453e-06,1.8519998068464194e-06,3151008.8789888346
-1.9735409383041796e-06,1.7804872018998543e-06,1.960869426039394e-06,1.9608220668522678e-06,3153508.812740234
-3.11077435777059e-06,-9.486029078292931e-07,1.2280316561988998e-06,1.2279728024415133e-06,3156008.8791376357
1.2993130173981136e-06,-2.14145836026827e-06,1.6708981241562e-06,1.6709691189884197e-06,3158508.918150443
-7.623218726311322e-06,-2.621254216644822e-06,1.377057152074296e-06,1.3770470716027587e-06,3161008.753163164
2.4705896946246654e-06,-1.9909961410371673e-06,1.5172892853711623e-06,1.5172712614585437e-06,3163508.8353126133
-5.5364605762313336e-06,5.705952487628239e-06,1.5920101355205972e-06,1.5919762261111694e-06,3166008.9501138623
4.733471780721403e-06,-1.1995293589877345e-06,2.0483581792790768e-06,2.04847920634181e-06,3168508.912244304
-5.289389724574218e-06,-1.3366363058448918e-06,1.5863816038824402e-06,1.5862999000952084e-06,3171008.9060045183
-6.184507047002334e-06,-2.6133544739567116e-06,1.843716025985904e-06,1.8436445236278994e-06,3173509.0424040076
-3.3008571629478733e-06,4.615274379742312e-06,1.4915488686796112e-06,1.4915351189392797e-06,3176008.8730205502
-5.529579690209806e-06,-8.799873279201705e-07,1.347399127380341e-06,1.3474917153185601e-06,3178508.9779010066
1.1393295812834688e-07,4.178811022151056e-06,1.3996149492500363e-06,1.3997357145760066e-06,3181008.98670992
-4.4689639503714585e-06,3.891042789463195e-06,1.281574657745901e-06,1.2816504059061825e-06,3183509.224198297
6.641016270633332e-06,-1.0068307422241024e-06,1.102936805806801e-06,1.1028891624251355e-06,3186008.957560616
-8.728168035552122e-06,1.5181717748103202e-07,1.3078132406201517e-06,1.3078237142329282e-06,3188508.993587446
5.569071882397992e-06,-2.4681689701732837e-06,1.9757175091751087e-06,1.9756474212953805e-06,3191009.011535595
6.111095919653598e-07,7.741978735396363e-07,3.4051358657952638e-06,3.4049866942911445e-06,3193508.991227909
-9.79741440136912e-07,-3.389125713475171e-06,2.2083023761437985e-06,2.208324780313661e-06,3196009.0652019335
-2.9056170150503707e-06,1.0934325716011034e-06,2.2137360000802032e-06,2.213575076523507e-06,3198509.06837833
-4.556126703815928e-06,2.6764739978021602e-06,2.1981416661918774e-06,2.1981767001269945e-06,3201009.1151743126
4.781191379517139e-06,2.1298824399759845e-06,1.2727440568158363e-06,1.2727042595415806e-06,3203509.0008946005
-1.5941055312720868e-06,2.1012578895730124e-06,1.604098339032447e-06,1.6040764863187326e-06,3206009.0135129243
4.795176603180531e-06,4.978426258972182e-06,1.2588883274234536e-06,1.2589043637752556e-06,3208509.1229879335
-1.9673054370246714e-06,1.3087701909545652e-06,1.4891588623754278e-06,1.4891355754942385e-06,3211009.1172238635
6.278830066230535e-06,1.8601104959119439e-06,1.6279694544135584e-06,1.6280162584549745e-06,3213509.1286388803
-1.9195444003653568e-06,-2.0478592075693428e-06,1.461882656497381e-06,1.4618454460294154e-06,3216009.076547992
2.699608276540137e-06,-1.5937055045661487e-06,1.25218984024246e-06,1.2521630604503574e-06,3218509.140858082
2.1114212045849314e-06,1.0733733168992313e-06,1.7684283644585149e-06,1.7683873330508743e-06,3221009.1413453356
-1.0629811275187684e-06,2.3349253248756504e-07,1.3673911244497063e-06,1.367431049941814e-06,3223508.909735238
-5.023678214740956e-06,-2.3974721085856407e-06,1.9525906194904466e-06,1.9523709471420575e-06,3226009.003496158
3.042237477351701e-06,6.84572125538382e-06,1.4980209787938473e-06,1.498008559808755e-06,3228509.182187279
-3.3345333040116337e-06,-3.525271636545324e-06,1.1470092924208323e-06,1.1469620255575296e-06,3231009.18946133
-3.8746287107315717e-08,4.889036274354093e-07,1.4915152733196443e-06,1.4915112059096735e-06,3233509.2000293294
1.4143339872185318e-06,-6.997622231270799e-06,1.2785047757814753e-06,1.2784923268366964e-06,3236009.3239094256
-5.760094295578547e-06,-4.759481469826276e-06,1.4104858592921073e-06,1.4104658665626526e-06,3238509.173195026
1.9486100406435636e-06,5.139013248772502e-06,1.2238844502278847e-06,1.2238858515087863e-06,3241009.1672116546
-5.252937780108576e-06,3.7036257506651296e-07,1.4759070976424547e-06,1.4759787592748392e-06,3243509.204704318
9.27727596182459e-06,6.662881758392645e-07,1.2278774098290704e-06,1.2279028873748145e-06,3246009.217857017
5.399366789247104e-06,7.294413336138628e-07,1.3644530145811364e-06,1.3644402778869887e-06,3248509.3647260484
5.198635425910715e-06,-5.035175981251513e-06,1.7255625456566805e-06,1.7255627636890297e-06,3251009.2271020794
-4.314298274031692e-06,2.8243859507970738e-06,1.5226034865533884e-06,1.5226382406447533e-06,3253509.2601095745
8.609202369527162e-06,1.7039790930499266e-06,1.984163265419637e-06,1.984161365111442e-06,3256009.272189329
-2.3282157830905387e-06,-4.242065932316958e-06,3.0902260553786625e-06,3.0901733959574867e-06,3258509.290382654
3.1707195215682566e-06,-1.0720920143665593e-06,2.0486359749680375e-06,2.048599088015487e-06,3261009.349862065
-1.1403916779717462e-06,1.946506223473091e-06,2.5981776838191474e-06,2.5979849875682645e-06,3263509.3649577266
-9.99778482452649e-07,9.124444145542846e-06,2.1954445635551896e-06,2.195357374414396e-06,3266009.2847590963
3.985468563250962e-06,-5.678183564229085e-06,1.420291635856875e-06,1.4201691671332921e-06,3268509.2664310113
3.308586119187994e-06,-1.7697974877483262e-06,1.5635049975083385e-06,1.5634034494645076e-06,3271009.362916217
-5.923692750334167e-06,1.18912721662712e-06,1.4480846174351822e-06,1.4480318930517058e-06,3273509.339456251
7.326241689354903e-06,5.756420196862536e-06,1.1443432926812412e-06,1.1443527073436145e-06,3276009.3509553275
-6.418943101069037e-07,-5.6859403560391765e-06,1.410976070314585e-06,1.4109765289184297e-06,3278509.3552896543
6.703543822967512e-06,5.698213074617156e-06,3.432581676043663e-06,3.4325276283336124e-06,3281009.4250851995
4.275407363338181e-06,-2.1979607210128983e-06,1.3511254618521295e-06,1.3510474866673776e-06,3283509.3743260754
6.046446844038865e-06,-2.957799040882921e-06,1.497191591804278e-06,1.4972177737112542e-06,3286009.562813041
-6.131988127051655e-06,-6.4660616397984184e-06,1.4479471350022024e-06,1.4479300528935612e-06,3288509.4346198607
-2.591515459788381e-06,7.940241707779942e-06,1.130624977572921e-06,1.1306568319864751e-06,3291009.4053722685
5.572416924277395e-06,-6.21045487305175e-06,1.258941174911825e-06,1.258912196541753e-06,3293509.4307469865
9.733254478582012e-07,3.1254132213538816e-06,1.4193119283583826e-06,1.4193848107952435e-06,3296009.493680158
1.966880942953484e-06,-5.767188737708591e-06,1.3057930262721324e-06,1.3057580981169665e-06,3298509.473694451
-9.506155607709237e-06,1.6285498661075982e-07,1.5778430701587028e-06,1.5779696498949006e-06,3301009.47259092
4.251329599210011e-06,5.1576296041169776e-06,1.5197355180547369e-06,1.5196802212319606e-06,3303509.464814825
-9.931008181669748e-07,-4.081115132586069e-06,1.2663807059285794e-06,1.2663466122082549e-06,3306009.1293059527
-3.692217830822415e-06,5.983984170483393e-06,1.2177359030010549e-06,1.217703926664616e-06,3308522.085631597
3.437201325122485e-06,9.114062779710377e-07,2.1635213573327145e-06,2.1634291818140065e-06,3311024.4854273275
-3.6300257939187443e-06,-2.055394976305829e-06,3.2726079811770484e-06,3.2724998865906795e-06,3313524.6315588276
7.445800147499196e-06,1.727742583486268e-06,2.529596307051851e-06,2.529601624686945e-06,3316024.583488609
9.988469339909984e-07,1.7266518728668936e-06,1.886263800945319e-06,1.8861088309819067e-06,3318524.627154197
4.443382927744719e-06,1.0995419340127853e-08,2.260620716080213e-06,2.2604463239727216e-06,3321024.6539691715
-6.229890419396534e-06,2.7436052509316427e-06,1.7156945830109647e-06,1.715726146092392e-06,3323524.6477106144
2.5581053208355683e-06,1.3145551976488807e-07,1.7773411466137396e-06,1.7773805331661833e-06,3326024.5726766065
6.884273938844741e-08,-1.0443904477661827e-06,1.4295210726952055e-06,1.4294749560489156e-06,3328524.5635325173
-6.084748963483297e-06,7.5141037297414e-07,2.7056819190521717e-06,2.7056486996682333e-06,3331024.6056299517
3.1237130488965036e-06,-4.082330005332124e-06,1.3681067968997906e-06,1.368154768186771e-06,3333524.6324689602
9.551527047885675e-07,2.9517591804993577e-06,1.2333580446462334e-06,1.2333041024460952e-06,3336024.6371705555
2.0030736803187755e-06,1.7567292741168124e-06,1.2447995493320173e-06,1.2447573589990707e-06,3338524.5839574677
-2.9950051717998426e-07,-2.12153626575204e-06,1.2502584186412495e-06,1.2503050133835249e-06,3341024.6337864553
6.120822247097854e-06,-1.204840812558386e-06,3.0929701415159628e-06,3.092980021000288e-06,3343524.6073854696
1.1696396735161878e-06,1.3420591527919894e-06,1.948172144490985e-06,1.9482841781788498e-06,3346024.769390337
-5.352795553941661e-06,-5.485263735789613e-06,1.4186748960981513e-06,1.4187988579310491e-06,3348524.7177895564
-3.999138089271092e-06,2.295458914880218e-06,1.6085874677981779e-06,1.6085628154877837e-06,3351024.6355052623
5.209816126595058e-07,4.105537262075723e-06,1.3927440590448916e-06,1.3928654421847877e-06,3353524.636915297
-6.093256467136849e-07,1.2351780182775642e-06,2.0368344298421252e-06,2.036870662742823e-06,3356024.5785127687
-7.186232814158056e-06,2.2305060586204726e-06,4.274353818364108e-06,4.27424704339354e-06,3358524.7240584814
3.196215333998537e-06,3.0340945162901976e-06,1.465514839647054e-06,1.4655236714241174e-06,3361024.7314200317
-5.728805745518493e-07,8.778081357729873e-07,1.8684509331990061e-06,1.8684645698631144e-06,3363524.742472748
-1.569675093879031e-08,2.821926285527863e-06,1.6913304213567016e-06,1.6913744277572685e-06,3366024.7033485374
4.805356786477087e-07,2.464804848646965e-06,1.8839937109311587e-06,1.8840120803577637e-06,3368533.679091941
-2.7077566908534644e-06,6.724813355484599e-07,1.941736750371335e-06,1.941747157342879e-06,3371033.7975647333
-2.5763424038572363e-06,1.318107654128301e-06,1.4134601631349517e-06,1.4134363279669352e-06,3373533.808552974
-1.2561815906272032e-06,1.3493490309634355e-06,1.578019730738148e-06,1.5779603718648176e-06,3376033.7684386885
1.7043823876669198e-06,-1.3844435516850497e-06,1.5110898717496977e-06,1.5110963984782065e-06,3378533.7695392123
-4.868233061153111e-06,2.5924186714804227e-06,1.2969768741718221e-06,1.2969742586418897e-06,3381033.8933139006
1.973818900435685e-06,3.650383228334281e-06,1.2818117767532157e-06,1.281686373521035e-06,3383533.8097136635
5.891247534028221e-07,1.0094478185203352e-07,2.9157260778985376e-06,2.9157092829791657e-06,3386033.8595699025
2.805371819531447e-06,-4.9707537054453166e-06,2.073314834881248e-06,2.0733757902132304e-06,3388533.875787124
-8.208631456108907e-06,1.447065167072686e-06,1.2456300897397092e-06,1.2457001869881635e-06,3391033.8711519917
-1.5874371076494569e-06,-1.3322597584533105e-06,7.207226730296155e-06,7.206366247068171e-06,3393533.9389549824
-7.1055435341684254e-06,-1.2134151173627654e-06,5.629595654885962e-06,5.629478914896877e-06,3396033.9066736284
2.3271942143892615e-06,3.502235423629017e-06,1.414410756588038e-06,1.414315955236395e-06,3398533.8569277124
-7.06525114349292e-07,1.2341765428179448e-06,1.4902087751136211e-06,1.4902179174486338e-06,3401033.816534133
-2.446840189105142e-06,1.3690629567028997e-06,1.536790327964661e-06,1.536805349750839e-06,3403533.8572148117
7.353073014880308e-07,8.768050025927514e-07,1.6170838168634579e-06,1.6171616775658652e-06,3406033.954558593
-3.015583742335491e-06,1.9495700007514977e-06,1.6377540584135132e-06,1.6377342464186157e-06,3408533.952876868
1.2851445693869238e-06,-5.0219476999955505e-06,2.999834154956171e-06,2.9997188119139727e-06,3411033.9763443894
-2.1899847051896093e-06,4.357758293094524e-06,1.3469799925039037e-06,1.3469921082740765e-06,3413533.9534210516
1.3773511969461313e-06,-6.77494053085754e-06,1.318624920012263e-06,1.3185849978485073e-06,3416033.9656291213
3.2144339128970277e-06,4.0284665805799795e-06,1.347818443783064e-06,1.3478646511183655e-06,3418534.007464013
-1.415747949230614e-06,-4.7229331564464276e-06,1.7328593408341077e-06,1.7329329014518323e-06,3421033.975060725
4.217177046269723e-06,-5.685053667329003e-06,1.4479001401708633e-06,1.4478759171658998e-06,3423534.070031685
3.701133507598e-07,-5.412485415659848e-07,3.900464234850498e-06,3.900324344452198e-06,3426034.033502248
1.6041765851372735e-06,2.6152953158885226e-06,3.067373421240255e-06,3.067258881088801e-06,3428533.98701641
-5.247049566911398e-06,3.561578896960624e-06,1.4798865247467458e-06,1.4798704287632013e-06,3431034.031199813
6.690587906837075e-07,-2.7662360662221366e-06,2.0481039960294547e-06,2.0481027589573687e-06,3433534.0263626473
4.1454298722209e-06,-8.422780026614515e-07,1.5656120594032308e-06,1.5655372341971622e-06,3436034.047984838
-1.168221884938949e-06,-4.592449687517693e-06,1.6250724079839326e-06,1.6250509455237371e-06,3438534.0804090006
-2.9300753661928507e-06,-8.33578994643389e-06,2.4568330640850946e-06,2.4568306324729214e-06,3441034.0898032673
-4.427376126869718e-06,-3.77323452529428e-06,2.830780934608998e-06,2.8308430555377068e-06,3443533.9799055434
-2.3599777555785885e-06,4.173264947684734e-06,2.453591213951234e-06,2.453591157773274e-06,3446034.1202433864
5.445411390533231e-06,6.541546324474941e-07,4.165223805968144e-06,4.1652998139672945e-06,3448534.11387413
-3.4003264153608234e-07,-5.014857276922339e-06,3.002519245535964e-06,3.0023597608413777e-06,3451034.062071172
2.6156343758047286e-06,3.9905927571037576e-06,1.99744484023245e-06,1.9974530517634973e-06,3453534.0486481707
-1.4778919461934175e-06,3.490238441238028e-07,3.4015113010550137e-06,3.4016335596491987e-06,3456034.1651695846
1.1496398078526353e-06,2.996305061942624e-06,1.6256271450300155e-06,1.6257391590496433e-06,3458534.680045751
7.842868120434028e-06,1.4618461070254211e-06,5.049791410152519e-06,5.049689339236002e-06,3461035.146507103
1.9167204322640136e-06,-1.2329467783971258e-06,5.130838133529394e-06,5.130697123065927e-06,3463535.1933627683
8.592953130794823e-06,-3.0195590646619575e-06,2.0040666123822876e-06,2.004184863573726e-06,3466035.197563998
2.1909678209547726e-06,-8.619685469272338e-06,1.5646658688928486e-06,1.5645921884766573e-06,3468535.1971041025
-7.30832261060239e-06,-5.287243046184632e-06,1.1477288776713768e-06,1.1477646539679472e-06,3471035.2131039803
-5.447671271265484e-06,2.783129574733487e-06,1.2814601622397258e-06,1.2815500522068544e-06,3473535.1721947417
-9.841629375619527e-07,2.0257147775947193e-06,1.2658301564649581e-06,1.2658400071241411e-06,3476035.278111404
7.4625735987691666e-06,7.587336688285391e-07,1.1905666717570766e-06,1.1906313292516716e-06,3478535.1427019383
5.465786147383944e-06,3.7813591248272237e-06,1.0462297568110654e-06,1.0461882986491423e-06,3481035.2795495163
-4.772891056916543e-06,8.494894612069053e-07,1.5110379031435619e-06,1.5109091212495312e-06,3483535.3514342443
2.4324112455235966e-07,-2.5679904006900114e-06,2.03147564601946e-06,2.03142896494545e-06,3486035.2531010346
3.132820960446016e-06,4.519460987932345e-06,1.481130734404183e-06,1.4811949568548564e-06,3488535.2818745887
1.1324487416912043e-06,-4.711341720957973e-06,1.3691994922498235e-06,1.3691567665227862e-06,3491035.2392985285
1.9751707199462336e-08,-2.4072484009168855e-06,1.6839055413551395e-06,1.683902067626351e-06,3493535.3602491957
-9.628594505834613e-06,1.7365702590639826e-06,1.3208123115302668e-06,1.320836051424223e-06,3496035.3399062143
-3.9050778464348045e-06,6.003638278105741e-06,1.6557053366291883e-06,1.6556813193022552e-06,3498535.3142384724
7.287135056021979e-06,-2.0687445521586205e-06,6.198993882563175e-06,6.199019612792158e-06,3501035.342895371
-4.363820699221032e-06,-2.909374758037813e-06,1.2627031465778744e-06,1.262713003059298e-06,3503535.342153045
5.876166608045473e-06,6.3470845687036655e-06,1.6077971619877961e-06,1.6078173232416976e-06,3506035.3970063864
1.022468538841439e-06,-2.4315883497400164e-06,1.2168867239032562e-06,1.2169328587471804e-06,3508535.346725062
3.2974311536402068e-06,9.381756550806917e-07,4.848237450752767e-06,4.848482999638029e-06,3511035.401339201
3.862482407801179e-06,-6.967440686108786e-06,1.3219044305579274e-06,1.3219531816695411e-06,3513535.311114359
2.999008312398597e-06,2.3986062684074394e-06,1.2659088337132267e-06,1.2658690196626205e-06,3516035.5748021496
-4.007058776734609e-06,-6.720053916677393e-06,1.2730223635247357e-06,1.2730698365679477e-06,3518535.407765597
-3.867816737587504e-06,6.528790736973957e-06,1.7648260837085203e-06,1.7648678376016436e-06,3521035.412821417
2.068158451169487e-06,-3.0754148754376425e-06,3.886231088202369e-06,3.886342682231668e-06,3523535.449859062
-4.3155631370659655e-06,-2.7200780760327333e-06,1.456323453776997e-06,1.4563798171138407e-06,3526035.366526749
-3.0785726427294437e-06,-6.946454378440673e-06,1.2196184120988771e-06,1.219603026755609e-06,3528535.4974141084
-9.720499375036142e-07,5.071882446573112e-06,1.3348783373486206e-06,1.3348987202511668e-06,3531035.456838795
-3.547837008961339e-06,-8.104344732887769e-07,1.526789829433443e-06,1.5267926294511678e-06,3533535.6600635643
-3.4120985430405066e-06,7.246302138935215e-06,1.6689856577482467e-06,1.6689587311270504e-06,3536035.535622597
-1.9056982203375366e-07,1.3669714716221651e-06,1.4540456361971303e-06,1.4539855056558403e-06,3538535.556530787
-1.0010368349044735e-06,-3.142590860260953e-06,1.2196552229394092e-06,1.219632370784444e-06,3541035.5321066882
-3.962128224842385e-06,-2.125681849240151e-06,1.4470545514517297e-06,1.447017962256295e-06,3543535.572469475
-8.170958659981986e-07,7.788808219135829e-06,1.6334262177552205e-06,1.6333630460156605e-06,3546035.5805205447
5.908570430616641e-06,-4.037944541121866e-06,1.990202209103747e-06,1.9902037059907624e-06,3548535.573570666
-5.120715332766012e-06,-7.831343527046414e-06,1.5467773734082872e-06,1.5468404182962197e-06,3551035.5417305133
-8.363027602518191e-06,2.7662013129842163e-06,1.950524485616021e-06,1.950520510199484e-06,3553535.553345382
4.491330523354e-06,6.515077826395177e-06,1.1108163757082936e-06,1.1108602905540527e-06,3556035.557823386
-1.4827694126732493e-06,-7.845096969990225e-06,1.1894566453429232e-06,1.1895342651669954e-06,3558535.5988546545
-3.2489928912595515e-06,2.9621981016969374e-06,1.3110006394783099e-06,1.3109732246446872e-06,3561035.567990991
-3.4207657882180597e-06,-3.093561016445527e-06,1.5463436284521978e-06,1.5462957803082692e-06,3563535.812249585
-4.300790196580611e-06,-1.233663671623665e-06,1.8517833585529808e-06,1.851836322535943e-06,3566035.6661641365
-3.204018241642377e-06,2.869107580052305e-06,1.4116377937339504e-06,1.4116366604247474e-06,3568535.6326505826
4.51440956383359e-06,-3.4386811384113965e-06,1.5266052728685908e-06,1.5266164920440548e-06,3571036.0291809393
7.338282545880556e-07,-3.832900704390583e-06,2.9032775335760272e-06,2.9033181633876516e-06,3573535.6344694425
3.3530549910096875e-06,-1.4266411112261567e-06,1.4730499737520444e-06,1.4729835406897069e-06,3576035.665414317
7.461523988841298e-06,-4.792555646027078e-06,1.240751938297686e-06,1.2407666853319984e-06,3578535.686382245
-7.668215180528535e-06,-4.356992713579644e-06,1.1256939948062956e-06,1.1257422117095735e-06,3581035.66412327
2.5827463983499574e-06,9.041048204777483e-06,1.3443259239955793e-06,1.3442986874899605e-06,3583535.7091255896
8.675071170808709e-06,1.3790768493005684e-06,2.7142703424577775e-06,2.714407733476322e-06,3586035.6495453706
-1.8302666522718618e-06,6.763473872324465e-06,1.3877248718039763e-06,1.3877516618465365e-06,3588535.8042012407
5.290259145930743e-06,7.5894270607476515e-06,1.2241629183243836e-06,1.2241112537650657e-06,3591035.738781109
1.1214687363573927e-06,-4.303816836986313e-06,1.3534085627853983e-06,1.3534184425189835e-06,3593535.7419773405
-6.481466467594152e-06,4.28563216945031e-06,1.3430697471102612e-06,1.3430810303973323e-06,3596035.7384004486
2.1295358465274613e-06,3.4840529173286793e-06,1.1792385728560505e-06,1.179267259175042e-06,3598535.6593101113
1.2555739694777298e-06,1.3602929233930256e-06,1.7734725621896535e-06,1.7735942136392195e-06,3601035.779538604
-2.1526318066143366e-07,-6.238233124450255e-06,1.5232739258120211e-06,1.5233227142845996e-06,3603535.732054867
8.573131377423837e-06,4.082319750196749e-06,1.2389945815487264e-06,1.2390031415718575e-06,3606035.850603404
8.522432408081915e-06,3.4821000434468463e-07,1.1537992943285552e-06,1.1538334426705077e-06,3608535.7467828174
-1.1087168784034516e-06,-5.116810729024878e-06,1.31095420635352e-06,1.3109786231737661e-06,3611035.820603257
-4.803699458671846e-06,5.916775917442165e-06,1.2526485462854825e-06,1.2526217448897005e-06,3613535.8518311544
